u,E_Low,E_LowerMid,E_UpperMid,E_High,w_Low,w_LowerMid,w_UpperMid,w_High,E_agg
0.36755852842809367,4.14992959233066,7.757861625442528,8.647752295044473,7.64207791802738,0.22413273829017277,0.3461182900469138,0.3366822455610422,0.09306672610187122,7.238040717656672
0.3702341137123746,4.128491361700042,7.741698842623704,8.637661361807016,7.644355733827043,0.2202240857098318,0.3455994059656604,0.3389828753035008,0.09519363302100692,7.24043303539838
0.3729096989966556,4.1070531310694225,7.7255360598048775,8.627570428569557,7.6466335496267055,0.21635476275350396,0.3450353172333731,0.3412537472243266,0.09735617278879632,7.2428010062824155
0.3755852842809365,4.085614900438804,7.709373276986053,8.617479495332098,7.648911365426367,0.2125251058113218,0.3444262564039568,0.3434940632922317,0.09955457449248972,7.245143479537983
0.37826086956521743,4.064176669808186,7.693210494167228,8.60738856209464,7.65118918122603,0.20873543068402278,0.34377247575940945,0.34570303482542564,0.10178905873114215,7.247459378435176
0.38093645484949834,4.042738439177567,7.677047711348402,8.597297628857183,7.653466997025693,0.20498603264897552,0.34307424704711953,0.3478798829559784,0.10405983734792658,7.249747700522952
0.38361204013377925,4.021300208546949,7.660884928529578,8.587206695619724,7.655744812825356,0.20127718654574245,0.342331861203959,0.35002383908750045,0.1063671131627981,7.252007517775029
0.3862876254180603,3.9998619779163285,7.644722145710752,8.577115762382265,7.658022628625019,0.19760914688065473,0.34154562806769906,0.3521341453459108,0.10871107970573551,7.254237976644441
0.3889632107023412,3.97842374728571,7.628559362891927,8.567024829144806,7.660300444424681,0.19398214794984997,0.3407158760762805,0.35421005502307484,0.11109192095079465,7.256438298027603
0.3916387959866221,3.9569855166550916,7.612396580073102,8.556933895907349,7.662578260224344,0.1903964039802026,0.3398429519554718,0.35625083301310734,0.11350981105121821,7.258607777138979
0.394314381270903,3.935547286024473,7.596233797254277,8.54684296266989,7.664856076024007,0.18685210928755958,0.3389272203954472,0.35825575624114037,0.1159649140758529,7.260745783297421
0.39698996655518404,3.9141090553938533,7.580071014435451,8.536752029432431,7.667133891823669,0.18334943845167825,0.33796906371681645,0.36022411408436983,0.1184573837471355,7.26285175962549
0.39966555183946495,3.892670824763235,7.563908231616626,8.526661096194974,7.669411707623332,0.17988854650724712,0.3369688815266356,0.3621552087852011,0.12098736318091621,7.26492522266313
0.40234113712374586,3.8712325941326164,7.5477454487978015,8.516570162957516,7.6716895234229945,0.17646956915035625,0.3359270903649231,0.3640483558563215,0.12355498462839913,7.266965761897201
0.4050167224080268,3.849794363501998,7.531582665978976,8.506479229720057,7.673967339222657,0.17309262295977984,0.33484412334220254,0.36590288447753483,0.1261603692204829,7.268973039208461
0.4076923076923077,3.828356132871379,7.515419883160151,8.4963882964826,7.67624515502232,0.16975780563241724,0.33372042976858535,0.3677181378841979,0.12880362671479953,7.270946788237687
0.4103678929765887,3.8069179022407598,7.4992571003413255,8.486297363245141,7.678522970821983,0.16646519623223682,0.3325564747749025,0.36949347374710867,0.13148485524575212,7.272886813672779
0.4130434782608696,3.7854796716101413,7.4830943175225,8.476206430007682,7.680800786621646,0.1632148554520597,0.33135273892638384,0.37122826454369395,0.1342041410778626,7.274792990458681
0.41571906354515054,3.7640414409795224,7.466931534703676,8.466115496770223,7.6830786024213085,0.1600068258875183,0.3301097178293764,0.3729218979203549,0.13696155836275029,7.276665262932121
0.41839464882943145,3.742603210348904,7.45076875188485,8.456024563532766,7.685356418220971,0.15684113232252375,0.32882792173158554,0.3745737770458274,0.1397571689000634,7.2785036438832265
0.42107023411371236,3.7211649797182855,7.434605969066025,8.445933630295308,7.687634234020633,0.15371778202557257,0.3275078751163086,0.37618332095541807,0.14259102190270073,7.280308213546094
0.4237458193979934,3.699726749087666,7.4184431862472,8.435842697057849,7.689912049820296,0.15063676505623055,0.326150116291126,0.37774996488598145,0.145463153766662,7.2820791185205875
0.4264214046822743,3.6782885184570473,7.4022804034283745,8.42575176382039,7.692189865619959,0.1475980545811297,0.32475519697149796,0.37927316060149985,0.14837358784587257,7.283816570627522
0.4290969899665552,3.656850287826429,7.38611762060955,8.415660830582933,7.694467681419622,0.14460160719882045,0.3233236818597081,0.38075237670913303,0.1513223342323383,7.285520845699631
0.4317725752508361,3.6354120571958104,7.369954837790725,8.405569897345474,7.696745497219284,0.14164736327282912,0.32185614821958314,0.3821870989656027,0.1543093895419848,7.287192282310638
0.43444816053511714,3.613973826565191,7.353792054971899,8.395478964108015,7.699023313018947,0.1387352472722747,0.320353185447402,0.38357683057377595,0.15733473670654727,7.28883128044486
0.43712374581939806,3.592535595934572,7.337629272153074,8.385388030870558,7.70130112881861,0.13586516811940985,0.318815394639402,0.3849210924693119,0.1603983447718762,7.290438300109799
0.43979933110367897,3.5710973653039537,7.321466489334249,8.3752970976331,7.703578944618273,0.13303701954345867,0.3172433881562724,0.3862194235972358,0.1635001687030332,7.292013859894222
0.4424749163879599,3.5496591346733353,7.305303706515424,8.36520616439564,7.705856760417935,0.13025068044013607,0.315637789185016,0.3874713811782999,0.16664014919654815,7.293558535474258
0.4451505016722408,3.528220904042717,7.289140923696599,8.355115231158184,7.7081345762175975,0.12750601523624455,0.3139992312985474,0.3886765409649917,0.1698182125002163,7.295072958070088
0.4478260869565218,3.506782673412097,7.272978140877774,8.345024297920725,7.71041239201726,0.12480287425875566,0.3123283580133829,0.38983449748704696,0.17303427024081447,7.296557812855776
0.45050167224080273,3.4853444427814786,7.256815358058948,8.334933364683266,7.712690207816923,0.12214109410779848,0.3106258223457675,0.39094486428632047,0.17628821926011368,7.298013837324906
0.45317725752508364,3.46390621215086,7.240652575240123,8.324842431445807,7.714968023616586,0.11952049803298893,0.30889228636657057,0.39200727414086983,0.17957994145957068,7.299441819614602
0.45585284280936456,3.4424679815202412,7.2244897924212985,8.31475149820835,7.717245839416249,0.11694089631255247,0.30712842075527236,0.39302137927810044,0.1829093036540748,7.300842596790609
0.4585284280936456,3.421029750889622,7.208327009602472,8.304660564970892,7.719523655215911,0.11440208663470286,0.30533490435335053,0.393986851576819,0.1862761574351277,7.302217053096054
0.4612040133779265,3.3995915202590035,7.192164226783648,8.294569631733433,7.721801471015574,0.11190385448076029,0.30351242371736736,0.39490338275804115,0.18968033904383128,7.303566118166582
0.4638795986622074,3.378153289628385,7.1760014439648225,8.284478698495974,7.724079286815236,0.10944597350950402,0.3016616726720452,0.3957706845643961,0.19312166925405466,7.304890765214488
0.4665551839464883,3.356715058997766,7.159838661145997,8.274387765258517,7.726357102614899,0.10702820594227594,0.29978335186361066,0.396588488927968,0.19659995326614535,7.306192009184546
0.46923076923076923,3.3352768283671477,7.143675878327173,8.264296832021058,7.728634918414562,0.10465030294836322,0.2978781683136765,0.39735654812641313,0.20011498061154703,7.307470904884165
0.47190635451505025,3.3138385977365283,7.1275130955083466,8.2542058987836,7.7309127342142245,0.10231200503021044,0.2959468349739217,0.39807463492719086,0.20366652506867705,7.308728545090543
0.47458193979933117,3.29240036710591,7.111350312689522,8.244114965546142,7.733190550013887,0.10001304240802507,0.2939900702818228,0.39874254271974224,0.20725434459040995,7.309966058637444
0.4772575250836121,3.270962136475291,7.095187529870697,8.234024032308684,7.73546836581355,0.09775313540335907,0.29200859771767834,0.3993600856354548,0.21087818124350788,7.31118460848427
0.479933110367893,3.2495239058446725,7.0790247470518715,8.223933099071225,7.737746181613213,0.09553199482126759,0.2900031453631663,0.3999270986552454,0.21453776116032064,7.312385389769988
0.482608695652174,3.228085675214053,7.062861964233045,8.213842165833766,7.740023997412876,0.0933493223306622,0.2879744454616605,0.4004434377045988,0.21823279450307848,7.313569627854576
0.4852842809364549,3.2066474445834343,7.046699181414221,8.203751232596309,7.7423018132125385,0.09120481084249452,0.28592323398053177,0.4009089797358966,0.22196297544107704,7.314738576350512
0.48795986622073584,3.185209213952816,7.030536398595396,8.19366029935885,7.7445796290122,0.08909814488542117,0.28385025017564924,0.40132362279787726,0.22572798214105236,7.315893515146915
