year,province,city,city_code,region,gdp_100m,gdp_per_capita,pop_10k,fai_100m,fai_imputed,K_100m,V_100m,urban_q,Kstar_m2,OCR_m2,UCI_m2,UCI_m2_norm,UCI_m2_class,Kstar_orig,OCR_orig,UCI_orig
2010,新疆维吾尔自治区,乌鲁木齐市,650100,西部,1338.5172,43039.0,426.0915584415585,500.1083,False,2591.943045439307,,,7947.796842051356,0.32612094860370344,,,,8506.607434486128,0.30469762069088385,
2011,新疆维吾尔自治区,乌鲁木齐市,650100,西部,1690.0347,52649.0,437.2597402597403,427.6221,False,2889.9679931673413,,,9409.185960036217,0.3071432539905097,,,,10375.55759877302,0.2785361620959147,
2012,新疆维吾尔自治区,乌鲁木齐市,650100,西部,2004.0727,59645.0,451.98701298701303,1003.0227,False,3748.492293508974,,,10628.117436232586,0.3526957917053018,,,,11990.047713507907,0.31263364275739686,
2013,新疆维吾尔自治区,乌鲁木齐市,650100,西部,2202.8545,83759.0,460.9285714285714,1271.5924,False,4832.660078833525,,,13784.728106550692,0.35058073263969414,,,,19750.628003711296,0.2446838691876244,
2014,新疆维吾尔自治区,乌鲁木齐市,650100,西部,2461.4698,70428.0,467.9415584415584,1526.3119,False,6117.338974891849,,,12381.53651784728,0.4940694530177295,,,,15246.220144602888,0.4012364321695412,
2015,新疆维吾尔自治区,乌鲁木齐市,650100,西部,2631.6398,74340.0,467.81883116883114,1708.3873,False,7519.859326147257,9722.353166275325,1.2928902981562156,12860.838908662503,0.5847098606516412,2.211165545789375,1.0,Green,16904.62547843946,0.4448403388609973,2.9064142462138873
2016,新疆维吾尔自治区,乌鲁木齐市,650100,西部,2458.9766,69865.0,469.87012987012986,1607.7843,False,8751.650659839894,11662.274356363636,1.332579968014513,12362.813591163973,0.707901206736218,1.8824377686236464,1.0,Green,15406.04197456775,0.5680661310859138,2.345818374116331
2017,新疆维吾尔自治区,乌鲁木齐市,650100,西部,2730.6455,77756.0,390.974025974026,1750.4316296964462,True,10064.499756544345,10868.280960623377,1.0798630059637468,11070.164643402928,0.9091553812202882,1.187765071042456,0.886802265457239,Green,16003.754830623282,0.62888365030973,1.7171109559485382
2018,新疆维吾尔自治区,乌鲁木齐市,650100,西部,3099.7659,87196.0,389.2207792207792,1987.049683312781,True,11548.324452029909,12243.87560851948,1.0602296168053462,11950.456035564577,0.9663501056078593,1.0971485496329867,0.8602586390395911,Green,19089.082120428517,0.6049701279073689,1.7525321795189286
2019,新疆维吾尔自治区,乌鲁木齐市,650100,西部,3413.0,96723.0,397.987012987013,2187.8428203712165,True,13158.75104979963,13101.699355012986,0.9956643533591654,13153.495869254664,1.000399527288958,0.9952667171458739,0.8276609174981433,Green,23143.80191152896,0.5685647976119546,1.7511888839074878
2020,新疆维吾尔自治区,乌鲁木齐市,650100,西部,3337.0,82314.0,405.0,2139.1243749131995,True,14639.937872222848,13951.36872,0.9529663883663532,11944.253236721319,1.225688838144685,0.7774945473182658,0.7450674052693544,Yellow,18179.097264557193,0.8053170990380005,1.183343045248547
2021,新疆维吾尔自治区,乌鲁木齐市,650100,西部,3692.0,90794.0,406.0,2366.6907977763058,True,16274.631776388009,14193.200329,0.8721057732066266,12834.276776637014,1.2680599039295828,0.6877480870612371,0.7040425952094772,Yellow,19484.65825569771,0.8352536422664214,1.0441208862498446
2022,新疆维吾尔自治区,乌鲁木齐市,650100,西部,3893.0,95559.0,407.0,2495.5382653692195,True,17956.43845293783,14301.65033,0.7964636399073963,13340.437293984454,1.3460157307613034,0.5917194143466052,0.6537407466358485,Yellow,20173.273408728503,0.8901103003525694,0.8947920719397585
2023,新疆维吾尔自治区,乌鲁木齐市,650100,西部,4168.0,102078.0,408.0,2671.8221140659916,True,19730.438644356927,14458.892292,0.7328216342587683,14012.857260371238,1.4080239509864396,0.5204610573175016,0.6108216389681443,Yellow,22313.8639667008,0.8842233094994599,0.8287743903444517
1990,新疆维吾尔自治区,克拉玛依市,650200,西部,20.37,10009.0,29.892698412698408,17.6478,False,50.42228571428572,,,192.0758940732363,0.26251230513632434,,,,398.4140985237179,0.12655748353564863,
1991,新疆维吾尔自治区,克拉玛依市,650200,西部,30.57,14734.0,30.695873015873012,20.3236,False,68.22477142857143,,,259.3847442997253,0.26302538190039454,,,,526.0075601254681,0.12970302444378906,
1992,新疆维吾尔自治区,克拉玛依市,650200,西部,40.7736,19238.0,31.411428571428573,23.9506,False,88.76413285714287,,,320.65314124004686,0.2768229012629332,,,,655.5438245683744,0.13540533756928805,
1993,新疆维吾尔自治区,克拉玛依市,650200,西部,50.9771,23742.0,32.1415873015873,60.1004,False,144.42632621428572,,,380.87039717796046,0.37920071311502584,,,,792.3979191015801,0.1822648983960434,
1994,新疆维吾尔自治区,克拉玛依市,650200,西部,61.1807,28247.0,33.13460317460317,49.7212,False,186.92620990357145,,,444.1645863758943,0.4208489727395257,,,,943.6250038623095,0.1980937439538716,
1995,新疆维吾尔自治区,克拉玛依市,650200,西部,69.6344,32751.0,34.1568253968254,40.6601,False,218.2399994083929,,,508.58751751071736,0.4291100192088257,,,,1095.9202538103993,0.19913857659769987,
1996,新疆维吾尔自治区,克拉玛依市,650200,西部,78.5298,37255.0,35.018412698412696,48.607,False,255.9349994379732,,,571.3651620132591,0.44793595489119786,,,,1253.1075550024036,0.204240249303646,
1997,新疆维吾尔自治区,克拉玛依市,650200,西部,94.371,41759.0,37.03365079365079,60.3458,False,303.48404946607457,,,655.5261859889189,0.4629625115711315,,,,1503.4927199954873,0.20185268969375886,
1998,新疆维吾尔自治区,克拉玛依市,650200,西部,90.6581,46264.0,38.42095238095238,65.4681,False,353.7779469927708,,,731.5488698440048,0.4836012487699014,,,,1604.9707848041585,0.22042640921712445,
1999,新疆维吾尔自治区,克拉玛依市,650200,西部,101.9903,50768.0,39.22412698412698,56.2133,False,392.30234964313223,,,797.7889742248644,0.49173699100604273,,,,1828.5404433699405,0.21454398291575755,
2000,新疆维吾尔自治区,克拉玛依市,650200,西部,138.5868,55272.0,40.348571428571425,86.4398,False,459.1270321609756,,,871.8389113853677,0.52661911066967,,,,2287.488701348679,0.20071226226834657,
2001,新疆维吾尔自治区,克拉玛依市,650200,西部,167.5526,59776.0,41.51682539682539,83.0427,False,519.2133805529268,,,948.549465913061,0.5473761772172197,,,,2615.257263455603,0.1985324303685816,
2002,新疆维吾尔自治区,克拉玛依市,650200,西部,170.4788,62493.0,42.34920634920635,87.0249,False,580.2776115252805,,,998.7310701551814,0.5810148786450768,,,,2742.3283641030303,0.2116003390115828,
2003,新疆维吾尔自治区,克拉玛依市,650200,西部,216.2707,50967.0,44.68571428571428,90.8297,False,642.0934309490165,,,912.9027553568036,0.7033535907097327,,,,3254.8150097052785,0.19727493852474204,
2004,新疆维吾尔自治区,克拉玛依市,650200,西部,296.202,66674.0,44.65650793650793,112.4548,False,722.4435594015656,,,1103.2633210485697,0.6548242342679685,,,,3879.881594352139,0.18620247598617734,
2005,新疆维吾尔自治区,克拉玛依市,650200,西部,385.7256,88562.0,43.42984126984126,133.2153,False,819.5366814314873,,,1311.1650144564555,0.6250446529579092,,,,4444.973671464877,0.18437379881294153,
2006,新疆维吾尔自治区,克拉玛依市,650200,西部,473.2562,96006.0,47.19746031746031,206.0052,False,984.5650473599128,,,1510.2371546421737,0.6519274435366342,,,,5217.041071751107,0.18872096918904305,
2007,新疆维吾尔自治区,克拉玛依市,650200,西部,515.1297,98938.0,51.60761904761905,285.0644,False,1220.4011949919172,,,1688.7927432893644,0.7226471098015661,,,,5807.718839182829,0.2101343451336279,
2008,新疆维吾尔自治区,克拉玛依市,650200,西部,661.2062,100216.0,56.39746031746031,236.7784,False,1396.1595352423212,,,1864.4690127935899,0.7488242098217623,,,,6985.892221240443,0.1998541476201609,
2009,新疆维吾尔自治区,克拉玛依市,650200,西部,480.2909,87000.0,57.46349206349206,181.1267,False,1507.478258480205,,,1719.2451884650748,0.876825637549736,,,,4614.42897387977,0.32668793192253454,
2010,新疆维吾尔自治区,克拉玛依市,650200,西部,711.3531,121387.0,54.77650793650793,178.73,False,1610.8343455561949,,,2073.089058465884,0.7770212953360699,,,,6554.250538291859,0.24576941881382577,
2011,新疆维吾尔自治区,克拉玛依市,650200,西部,801.6855,129105.0,55.2,214.8154,False,1745.108028278385,,,2182.456386084655,0.7996072862693597,,,,6344.1262338026945,0.27507460664640027,
2012,新疆维吾尔自治区,克拉玛依市,650200,西部,810.7054,135018.0,54.907936507936505,301.7066,False,1959.5592268644657,,,2240.6408473636016,0.8745530231541284,,,,6044.186457862859,0.3242056214720647,
2013,新疆维吾尔自治区,克拉玛依市,650200,西部,853.1091,224502.0,55.34603174603174,422.5478,False,2284.1290655212424,,,3236.708893054581,0.7056949330298407,,,,9491.142148608302,0.24065903025761418,
2014,新疆维吾尔自治区,克拉玛依市,650200,西部,847.6725,153084.0,56.95238095238095,334.7562,False,2504.67881224518,,,2541.1855296631156,0.9856339818593349,,,,6793.979897591725,0.368661498856218,
2015,新疆维吾尔自治区,克拉玛依市,650200,西部,629.4299,131014.0,43.76571428571428,305.5859,False,2685.0307716329207,798.0439914514285,0.297219681756605,1743.2928675876874,1.5402063655250193,0.19297393414894112,0.278968058391416,Red,4233.889275177119,0.6341759543347048,0.4686706894593779
2016,新疆维吾尔自治区,克拉玛依市,650200,西部,620.9989,137307.0,43.80952380952381,196.1422,False,2746.921433051275,816.1356800000002,0.2971092184072546,1803.9549017947152,1.522721787733398,0.19511720446944392,0.28266244594861956,Red,4499.882374387533,0.6104429415058102,0.4867108753430098
2017,新疆维吾尔自治区,克拉玛依市,650200,西部,744.5034,145798.0,45.269841269841265,296.87272069766675,True,2906.448082096378,812.4503807999998,0.2795337669386447,1945.734736096649,1.49375350512939,0.18713513707499638,0.2686915844973374,Red,5200.978389345717,0.5588271791419632,0.50021505283234
2018,新疆维吾尔自治区,克拉玛依市,650200,西部,898.142,153647.0,45.269841269841265,358.13652310096074,True,3119.26220109252,850.9128692825395,0.2727929921968431,2019.2737004991998,1.5447446278933776,0.1765942326459879,0.2492998818054307,Red,5943.511778908429,0.5248180397592139,0.5197858524870835
2019,新疆维吾尔自治区,克拉玛依市,650200,西部,973.0,188857.0,45.269841269841265,387.9863506853424,True,3351.2854417232365,885.5323466158729,0.2642366226377096,2336.649419352891,1.4342268951288968,0.1842362763765925,0.26346975712179993,Red,7978.280153715493,0.4200511109104811,0.6290582640406877
2020,新疆维吾尔自治区,克拉玛依市,650200,西部,887.0,180871.0,46.0,353.69362082003977,True,3537.4147904571146,982.186848,0.2776566804236941,2303.324007075446,1.5357868800007022,0.18079115275653818,0.2571560123769667,Red,6974.889729718647,0.5071642603014753,0.5474689408489584
2021,新疆维吾尔自治区,克拉玛依市,650200,西部,1072.0,205941.0,47.0,427.4628652977256,True,3788.0069162319846,1016.85205,0.2684398609840674,2580.466332130475,1.4679544038478287,0.18286662057106678,0.26097389574596974,Red,8185.635302402568,0.4627627271789357,0.5800809901448053
2022,新疆维吾尔自治区,克拉玛依市,650200,西部,1188.0,229372.0,48.0,473.71817534859895,True,4072.324745768984,998.823552,0.2452710955917122,2844.899888616169,1.431447469228826,0.1713448106648642,0.23920651422553982,Red,9383.961197276427,0.43396649454932995,0.5651844063363092
2023,新疆维吾尔自治区,克拉玛依市,650200,西部,1261.0,243780.0,49.0,502.827120466821,True,4371.535628947356,1100.5477665,0.2517531274850907,3032.873943042024,1.4413838857287393,0.17466070626827396,0.24561751656478703,Red,10384.924665508657,0.4209501532029878,0.5980592371080383
1990,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
1991,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
1992,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
1993,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
1994,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
1995,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
1996,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
1997,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
1998,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
1999,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2000,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2001,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2002,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2003,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2004,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2005,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2006,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2007,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2008,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2009,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2010,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2011,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2012,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2013,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2014,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2015,新疆维吾尔自治区,吐鲁番市,650400,西部,,,,,False,,,,,,,,,,,
2016,新疆维吾尔自治区,吐鲁番市,650400,西部,,,69.36333173767352,,False,,,,,,,,,,,
2017,新疆维吾尔自治区,吐鲁番市,650400,西部,,,70.46433700335088,,False,,,,,,,,,,,
2018,新疆维吾尔自治区,吐鲁番市,650400,西部,310.5938,49279.0,69.36333173767352,,False,,,,,,,,,,,
2019,新疆维吾尔自治区,吐鲁番市,650400,西部,384.0,60985.0,69.36333173767352,,False,,,,,,,,,,,
2020,新疆维吾尔自治区,吐鲁番市,650400,西部,373.0,61550.0,69.0,,False,,1019.165328,,,,,,,,,
2021,新疆维吾尔自治区,吐鲁番市,650400,西部,433.0,62115.0,69.0,,False,,974.1047745,,,,,,,,,
2022,新疆维吾尔自治区,吐鲁番市,650400,西部,527.0,75671.0,69.0,,False,,917.06313,,,,,,,,,
2023,新疆维吾尔自治区,吐鲁番市,650400,西部,588.0,84919.0,69.0,,False,,924.541488,,,,,,,,,
1990,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
1991,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
1992,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
1993,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
1994,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
1995,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
1996,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
1997,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
1998,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
1999,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2000,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2001,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2002,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2003,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2004,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2005,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2006,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2007,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2008,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2009,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2010,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2011,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2012,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2013,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2014,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2015,新疆维吾尔自治区,哈密市,650500,西部,,,,,False,,,,,,,,,,,
2016,新疆维吾尔自治区,哈密市,650500,西部,,,56.0,,False,,781.5877888,,,,,,,,,
2017,新疆维吾尔自治区,哈密市,650500,西部,,,56.0,,False,,795.2657663999998,,,,,,,,,
2018,新疆维吾尔自治区,哈密市,650500,西部,536.6085,86805.0,56.0,,False,,816.1904127999999,,,,,,,,,
2019,新疆维吾尔自治区,哈密市,650500,西部,605.0,98148.0,56.0,,False,,850.695552,,,,,,,,,
2020,新疆维吾尔自治区,哈密市,650500,西部,608.0,103152.0,67.0,,False,,1083.214728,,,,,,,,,
