year,province,city,city_code,region,huhuanyong,gdp_100m,gdp_per_capita,pop_10k,urbanization_rate_pct,fai_100m,fai_imputed,house_price,V_real,K_real,Q_real,MUQ_real,fai_gdp_ratio,per_capita_area_m2
2013,河南省,焦作市,410800,中部,东南侧,1707.3608,46396.0,347.5586577181208,,1374.0388,False,,,6411.988545601233,,,0.8047735428856045,34.144
2014,河南省,焦作市,410800,中部,东南侧,1844.3139,52421.0,349.2595973154363,,1623.5342,False,,,7714.923318321172,,,0.8802916900425681,35.232
2015,河南省,焦作市,410800,中部,东南侧,1926.0785,54590.0,351.2251275167785,,1879.9513,False,4311.5,5499.963522632161,9209.128452405113,0.5972295370899898,,0.9760512357102786,36.32
2016,河南省,焦作市,410800,中部,东南侧,2095.0796,59183.0,353.4174496644295,,2198.0084,False,4101.5,5422.445478382819,10946.680429784858,0.49535066937999483,-0.035267401275328146,1.0491288254632427,37.408
1990,黑龙江省,牡丹江市,231000,中部,东南侧,56.38,2017.0,259.8,,12.7902,False,,,54.341202132699955,,,0.2268570415040794,20.0
1991,黑龙江省,牡丹江市,231000,中部,东南侧,59.88,2123.0,260.9630769230769,,14.5022,False,,,66.12634202606495,,,0.242187708750835,20.0
1992,黑龙江省,牡丹江市,231000,中部,东南侧,76.56,2757.0,221.05846153846153,,15.2505,False,,,78.0705249247617,,,0.1991967084639498,20.0
1993,黑龙江省,牡丹江市,231000,中部,东南侧,75.55,3390.0,156.67384615384614,,20.0738,False,,,94.24079867852362,,,0.2657021839841165,20.0
1994,黑龙江省,牡丹江市,231000,中部,东南侧,102.3507,4024.0,239.91692307692313,,24.8865,False,,,114.41525874459744,,,0.2431492896482388,20.0
1995,黑龙江省,牡丹江市,231000,中部,东南侧,120.0615,4657.0,239.31692307692308,,25.9631,False,,,134.65759580736756,,,0.2162483393927279,20.0
1996,黑龙江省,牡丹江市,231000,中部,东南侧,141.4726,5291.0,242.41846153846151,,38.1129,False,,,166.03761601699918,,,0.2694012833580496,20.0
1997,黑龙江省,牡丹江市,231000,中部,东南侧,156.8407,5924.0,244.24615384615387,,40.994,False,,,198.7297352161492,,,0.2613734827758356,20.0
1998,黑龙江省,牡丹江市,231000,中部,东南侧,185.6215,6558.0,245.1969230769231,,33.433,False,,,222.22624845534173,,,0.1801138337961927,20.0
1999,黑龙江省,牡丹江市,231000,中部,东南侧,191.1618,7191.0,246.9692307692308,,32.7873,False,,,243.90223603257465,,,0.1715159618710433,20.0
2000,黑龙江省,牡丹江市,231000,中部,东南侧,207.6558,7825.0,248.56615384615384,,42.2734,False,,,273.9805242309459,,,0.2035743764440964,20.0
2001,黑龙江省,牡丹江市,231000,中部,东南侧,228.5937,8459.0,250.35692307692312,,52.0585,False,,,312.33999801939854,,,0.2277337476929591,21.088
2002,黑龙江省,牡丹江市,231000,中部,东南侧,242.4485,8943.0,250.15384615384616,,53.6687,False,,,350.3916981184286,,,0.2213612375411685,22.176
2003,黑龙江省,牡丹江市,231000,中部,东南侧,266.9036,9866.0,249.24923076923076,,59.6822,False,,,392.5543132125072,,,0.2236095728944832,23.264
2004,黑龙江省,牡丹江市,231000,中部,东南侧,301.7544,11168.0,249.5538461538462,,71.7233,False,,,444.64989755188185,,,0.2376876691773177,24.352
2005,黑龙江省,牡丹江市,231000,中部,东南侧,302.8103,11285.0,245.81538461538463,,86.2109,False,,,508.62830267428774,,,0.2847026669832565,25.439999999999998
2006,黑龙江省,牡丹江市,231000,中部,东南侧,347.0888,12713.0,247.5415384615385,,101.2117,False,,,584.4085875405733,,,0.2916017457204035,26.528
2007,黑龙江省,牡丹江市,231000,中部,东南侧,416.966,15105.0,249.07384615384615,,156.2781,False,,,711.4662581635446,,,0.3747981849839075,27.616
2008,黑龙江省,牡丹江市,231000,中部,东南侧,506.0872,17983.0,249.1384615384615,,221.321,False,,,897.2139452553673,,,0.4373179167542668,28.704
2009,黑龙江省,牡丹江市,231000,中部,东南侧,629.2848,22645.0,249.75692307692307,,369.506,False,,,1221.8592479925987,,,0.5871840540245052,29.791999999999998
2010,黑龙江省,牡丹江市,231000,中部,东南侧,764.9791,27545.0,249.44307692307697,,533.0537,False,,,1693.8199855929688,,,0.696821259561209,30.88
2011,黑龙江省,牡丹江市,231000,中部,东南侧,940.3461,33675.0,246.64615384615385,,579.7513,False,,,2188.88028631332,,,0.6165297011387616,31.968
2012,黑龙江省,牡丹江市,231000,中部,东南侧,981.0518,37001.0,239.6307692307693,,701.0858,False,,,2780.5220719976537,,,0.7146266894367861,33.056
2013,黑龙江省,牡丹江市,231000,中部,东南侧,1216.0742,46953.0,239.0769230769231,,991.0796,False,,,3632.575568397771,,,0.8149828357513054,34.144
2014,黑龙江省,牡丹江市,231000,中部,东南侧,1264.0168,42792.0,243.6923076923077,,1156.7196,False,,,4607.666389977881,,,0.915114102913822,35.232
2015,黑龙江省,牡丹江市,231000,中部,东南侧,1310.7,47356.0,241.84615384615387,,1110.3906,False,4099.5,3600.940253538461,5487.673670478986,0.6561870238220919,,0.8471737239642938,36.32
2016,黑龙江省,牡丹江市,231000,中部,东南侧,1368.1181,49618.0,239.0769230769231,,1217.4398,False,4235.5,3787.9726390153846,6430.729786955037,0.5890424204573829,0.15362762534699745,0.8898645518979685,37.408
1990,广西壮族自治区,玉林市,450900,西部,东南侧,11.98,902.0,105.05837837837836,,1.0252,False,,,2.929142857142857,,,0.085575959933222,20.0
1991,广西壮族自治区,玉林市,450900,西部,东南侧,15.53,1142.0,108.10729729729732,,1.6637,False,,,4.446385714285714,,,0.1071281390856407,20.0
1992,广西壮族自治区,玉林市,450900,西部,东南侧,30.2953,1390.0,110.63891891891892,,2.7187,False,,,6.942766428571429,,,0.0897399926721306,20.0
1993,广西壮族自治区,玉林市,450900,西部,东南侧,45.0605,1639.0,111.90864864864864,,4.4473,False,,,11.042928107142856,,,0.0986961973346944,20.0
1994,广西壮族自治区,玉林市,450900,西部,东南侧,59.8258,1887.0,113.0608108108108,,4.8444,False,,,15.335181701785713,,,0.0809750977003232,20.0
1995,广西壮族自治区,玉林市,450900,西部,东南侧,64.8601,2136.0,114.33054054054054,,11.7072,False,,,26.275622616696424,,,0.1804992591747468,20.0
1996,广西壮族自治区,玉林市,450900,西部,东南侧,72.1759,2384.0,115.34945945945944,,11.6158,False,,,36.577641485861605,,,0.1609373766035477,20.0
1997,广西壮族自治区,玉林市,450900,西部,东南侧,241.1548,2633.0,428.86297297297295,,24.8927,False,,,59.64145941156852,,,0.1032229091023691,20.0
1998,广西壮族自治区,玉林市,450900,西部,东南侧,187.4002,2881.0,433.74594594594595,,11.7196,False,,,68.37898644099009,,,0.0625378201303947,20.0
1999,广西壮族自治区,玉林市,450900,西部,东南侧,191.1475,3130.0,441.5054054054054,,10.1735,False,,,75.13353711894058,,,0.0532232961456466,20.0
2000,广西壮族自治区,玉林市,450900,西部,东南侧,198.9324,3378.0,452.015945945946,,22.0518,False,,,93.42866026299355,,,0.110850721149496,20.0
2001,广西壮族自治区,玉林市,450900,西部,东南侧,210.9083,3626.0,456.3737837837838,,30.029,False,,,118.78622724984386,,,0.1423794132331444,21.088
2002,广西壮族自治区,玉林市,450900,西部,东南侧,225.611,3859.0,460.18297297297295,,38.8613,False,,,151.70821588735166,,,0.1722491367885431,22.176
2003,广西壮族自治区,玉林市,450900,西部,东南侧,244.7588,4160.0,462.0797297297297,,48.3279,False,,,192.45070509298407,,,0.1974511233099688,23.264
2004,广西壮族自治区,玉林市,450900,西部,东南侧,299.8748,5061.0,466.7354054054054,,92.2951,False,,,275.12326983833486,,,0.3077787796773854,24.352
2005,广西壮族自治区,玉林市,450900,西部,东南侧,356.2503,5998.0,464.337027027027,,131.308,False,,,392.6751063464181,,,0.368583549262976,25.439999999999998
2006,广西壮族自治区,玉林市,450900,西部,东南侧,415.0625,6908.0,477.5672972972973,,176.105,False,,,549.1463510290971,,,0.4242854991718114,26.528
2007,广西壮族自治区,玉林市,450900,西部,东南侧,506.0407,9083.0,489.87270270270267,,230.683,False,,,752.3720334776422,,,0.4558585900304066,27.616
2008,广西壮族自治区,玉林市,450900,西部,东南侧,605.9167,9267.0,502.9775675675676,,290.6879,False,,,1005.44133180376,,,0.4797489489891928,28.704
2009,广西壮族自治区,玉林市,450900,西部,东南侧,683.4915,12032.0,512.1321621621621,,444.6061,False,,,1399.775365213572,,,0.6504925079536469,29.791999999999998
2010,广西壮族自治区,玉林市,450900,西部,东南侧,840.2489,15011.0,528.7327027027027,,615.5567,False,,,1945.3432969528935,,,0.7325885222819095,30.88
2011,广西壮族自治区,玉林市,450900,西部,东南侧,1019.9447,18501.0,536.7351351351351,,759.4247,False,,,2607.5008321052487,,,0.7445743872192286,31.968
2012,广西壮族自治区,玉林市,450900,西部,东南侧,1102.08,19822.0,542.3,,969.4157,False,,,3446.541490499986,,,0.8796237115272939,33.056
2013,广西壮族自治区,玉林市,450900,西部,东南侧,1198.4584,17096.0,549.354054054054,,953.5909,False,,,4227.805315974987,,,0.795681268536313,34.144
2014,广西壮族自治区,玉林市,450900,西部,东南侧,1341.7462,23784.0,554.918918918919,,1123.7128,False,,,5140.127850176237,,,0.8375002664438327,35.232
2015,广西壮族自治区,玉林市,450900,西部,东南侧,1446.1253,25444.0,557.0586486486486,,1332.1231,False,4249.5,8597.745682034594,6215.2445576674245,1.3833318387171107,,0.921167135378933,36.32
2016,广西壮族自治区,玉林市,450900,西部,东南侧,1553.83,27111.0,561.9729729729729,,1467.0983,False,4296.5,9032.224738637839,7371.580629784054,1.2252765305373092,0.2961485652346842,0.944181989020678,37.408
1990,云南省,玉溪市,530400,西部,东南侧,25.22,7875.0,184.68284424379232,,2.3915,False,,,6.832857142857144,,,0.0948255352894528,20.0
1991,云南省,玉溪市,530400,西部,东南侧,29.09,8960.0,186.7042889390519,,3.5751,False,,,10.066314285714286,,,0.1228979030594706,20.0
1992,云南省,玉溪市,530400,西部,东南侧,76.2344,9404.0,188.12641083521444,,3.3126,False,,,12.87559857142857,,,0.0434528244467064,20.0
1993,云南省,玉溪市,530400,西部,东南侧,123.3787,9848.0,189.83295711060947,,6.9906,False,,,19.22241864285714,,,0.0566596989593827,20.0
1994,云南省,玉溪市,530400,西部,东南侧,170.5231,10292.0,191.53950338600453,,13.5724,False,,,31.833697710714283,,,0.0795927355296731,20.0
1995,云南省,玉溪市,530400,西部,东南侧,192.7338,10736.0,193.6117381489842,,16.2896,False,,,46.53161282517857,,,0.0845186469628057,20.0
1996,云南省,玉溪市,530400,西部,东南侧,236.2274,11180.0,195.44018058690745,,16.5753,False,,,60.78033218391964,,,0.0701667122442189,20.0
1997,云南省,玉溪市,530400,西部,东南侧,301.8651,11623.0,197.8374717832957,,42.103,False,,,99.84431557472365,,,0.1394762097373959,20.0
1998,云南省,玉溪市,530400,西部,东南侧,325.3364,12067.0,200.234762979684,,67.6306,False,,,162.48269979598746,,,0.2078789831079461,20.0
1999,云南省,玉溪市,530400,西部,东南侧,294.1452,12511.0,202.2765237020316,,55.3988,False,,,209.75736480618806,,,0.1883382764702602,20.0
2000,云南省,玉溪市,530400,西部,东南侧,294.5531,12955.0,204.86681715575625,,58.3288,False,,,257.5982965658786,,,0.1980247364566864,20.0
2001,云南省,玉溪市,530400,西部,东南侧,271.385,13399.0,206.62415349887132,,55.8953,False,,,300.61368173758467,,,0.2059631151316395,21.088
2002,云南省,玉溪市,530400,西部,东南侧,273.0769,13360.0,208.64559819413097,,59.8406,False,,,345.4235976507054,,,0.2191346100677135,22.176
2003,云南省,玉溪市,530400,西部,东南侧,286.4738,13893.0,210.1489841986456,,66.4915,False,,,394.6439177681701,,,0.2321032499307092,23.264
2004,云南省,玉溪市,530400,西部,东南侧,327.8995,15787.0,211.84537246049663,,81.8349,False,,,456.7466218797616,,,0.2495731161529676,24.352
2005,云南省,玉溪市,530400,西部,东南侧,368.2253,17630.0,212.46501128668172,,104.9567,False,,,538.8659907857735,,,0.2850339180930805,25.439999999999998
2006,云南省,玉溪市,530400,西部,东南侧,415.8666,18734.0,213.94808126410837,,121.5848,False,,,633.5074912464848,,,0.2923649074005943,26.528
2007,云南省,玉溪市,530400,西部,东南侧,495.9279,21992.0,215.6038374717833,,150.8924,False,,,752.7245166841606,,,0.3042627769076916,27.616
2008,云南省,玉溪市,530400,西部,东南侧,596.0973,26260.0,216.3453724604966,,182.0373,False,,,897.1255908499525,,,0.3053818562842005,28.704
2009,云南省,玉溪市,530400,西部,东南侧,644.4042,28245.0,217.7471783295711,,240.213,False,,,1092.482311307455,,,0.3727675890380603,29.791999999999998
2010,云南省,玉溪市,530400,西部,东南侧,736.4354,32068.0,234.24379232505643,,324.6153,False,,,1362.473495742082,,,0.440792634357338,30.88
2011,云南省,玉溪市,530400,西部,东南侧,876.5508,37913.0,235.46275395033865,,422.5153,False,,,1716.8651209549778,,,0.48202032329444,31.968
2012,云南省,玉溪市,530400,西部,东南侧,1000.1749,43037.0,217.48306997742665,,287.1313,False,,,1918.1531649072288,,,0.2870810895174434,33.056
2013,云南省,玉溪市,530400,西部,东南侧,1102.4677,51278.0,218.09255079006772,,393.7118,False,,,2215.9573066618673,,,0.3571186711411137,34.144
2014,云南省,玉溪市,530400,西部,东南侧,1184.7251,50511.0,219.41309255079003,,511.9163,False,,,2617.075741328774,,,0.4320971168754675,35.232
2015,云南省,玉溪市,530400,西部,东南侧,1244.523,52812.0,219.42325056433407,,667.5854,False,7113.0,5668.671535151241,3153.807354262335,1.7974057697246775,,0.5364186921414872,36.32
2016,云南省,玉溪市,530400,西部,东南侧,1311.8823,55389.0,220.42889390519187,,893.6911,False,6402.0,5278.963761264108,3889.8080865492184,1.3571270468377419,-0.43606540770869606,0.681228110174213,37.408
1990,广东省,珠海市,440400,东部,东南侧,41.18,8330.0,87.62455516014235,,10.4528,False,,,29.86514285714286,,,0.2538319572608062,20.0
1991,广东省,珠海市,440400,东部,东南侧,60.49,11778.0,91.47829181494662,,12.8458,False,,,41.21768571428572,,,0.2123623739461068,20.0
1992,广东省,珠海市,440400,东部,东南侧,94.2645,15493.0,95.85516014234877,,48.6848,False,,,87.84160142857144,,,0.5164701451766042,20.0
1993,广东省,珠海市,440400,东部,东南侧,121.8702,19209.0,100.19715302491105,,59.6248,False,,,143.07432135714285,,,0.4892483970650741,20.0
1994,广东省,珠海市,440400,东部,东南侧,165.69,22924.0,105.77722419928824,,96.2392,False,,,232.1598052892857,,,0.5808389160480415,20.0
1995,广东省,珠海市,440400,东部,东南侧,199.099,26639.0,110.2761565836299,,64.6782,False,,,285.23001502482145,,,0.3248544693845775,20.0
1996,广东省,珠海市,440400,东部,东南侧,207.3203,30355.0,113.99039145907474,,46.1208,False,,,317.0893142735804,,,0.2224615727451677,20.0
1997,广东省,珠海市,440400,东部,东南侧,235.1974,34070.0,117.42562277580072,,49.0912,False,,,350.3260485599014,,,0.2087233957518238,20.0
1998,广东省,珠海市,440400,东部,东南侧,263.5,37785.0,121.15729537366548,,96.1286,False,,,428.9383461319063,,,0.3648144212523719,20.0
1999,广东省,珠海市,440400,东部,东南侧,286.6141,41501.0,124.5053380782918,,116.9175,False,,,524.408928825311,,,0.4079265465306836,20.0
2000,广东省,珠海市,440400,东部,东南侧,330.2555,45216.0,128.86476868327404,,95.08,False,,,593.2684823840455,,,0.2878983090364884,20.0
2001,广东省,珠海市,440400,东部,东南侧,366.5942,48931.0,132.40462633451958,,104.8682,False,,,668.4732582648431,,,0.2860607178182306,21.088
2002,广东省,珠海市,440400,东部,东南侧,406.2651,32682.0,137.07793594306048,,120.5346,False,,,755.5841953516009,,,0.2966895261246904,22.176
2003,广东省,珠海市,440400,东部,东南侧,473.2742,58924.0,143.02419928825623,,141.0518,False,,,858.8567855840208,,,0.2980339938242988,23.264
2004,广东省,珠海市,440400,东部,东南侧,546.2802,64960.0,150.2608540925267,,179.795,False,,,995.7089463048197,,,0.3291259686878638,24.352
2005,广东省,珠海市,440400,东部,东南侧,634.9521,45284.0,156.24199288256227,,218.511,False,,,1164.4344989895787,,,0.3441377703924438,25.439999999999998
2006,广东省,珠海市,440400,东部,东南侧,747.7029,52185.0,161.52562277580068,,257.1608,False,,,1363.3735740400998,,,0.3439344691588062,26.528
2007,广东省,珠海市,440400,东部,东南侧,895.901,61693.0,166.86156583629892,,345.0467,False,,,1640.2515953380948,,,0.3851393178487355,27.616
2008,广东省,珠海市,440400,东部,东南侧,992.0616,67591.0,173.47046263345194,,372.3155,False,,,1930.55451557119,,,0.3752947397621277,28.704
2009,广东省,珠海市,440400,东部,东南侧,1038.6627,69890.0,178.9982206405694,,410.5052,False,,,2244.53198979263,,,0.3952247442793507,29.791999999999998
2010,广东省,珠海市,440400,东部,东南侧,1208.5958,80697.0,182.6427046263345,,501.5458,False,,,2633.8511903029985,,,0.4149822463390986,30.88
2011,广东省,珠海市,440400,东部,东南侧,1404.9305,89794.0,184.83985765124555,,637.3858,False,10677.0,6308.99719994306,3139.5444307878483,2.0095263306593365,,0.4536778153794796,31.968
2012,广东省,珠海市,440400,东部,东南侧,1503.7642,95471.0,185.8861209964413,,787.6184,False,9379.0,5763.068750325979,3770.1856092484554,1.5285901935938857,-0.6931382629165104,0.5237645636197483,33.056
2013,广东省,珠海市,440400,东部,东南侧,1662.3757,152512.0,189.37366548042704,,960.8944,False,11274.0,7289.739577076156,4542.570728786032,1.604760830884032,1.5888018774489445,0.5780248111182087,34.144
2014,广东省,珠海市,440400,东部,东南侧,1867.2129,116537.0,192.16370106761565,,1135.0492,False,12133.0,8214.41896238007,5450.49139234673,1.5070969516462847,0.8146601797560092,0.6078841893176723,35.232
2015,广东省,珠海市,440400,东部,东南侧,2025.4111,124706.0,196.08718861209965,,1305.14,False,14920.0,10625.854942064056,6483.106822729394,1.63900661096782,1.8476454477557849,0.644382762590765,36.32
2016,广东省,珠海市,440400,东部,东南侧,2226.3708,134546.0,200.53380782918148,,1389.7545,False,18993.5,14248.104478576512,7548.705981592923,1.88748965893223,2.6063952565093014,0.6242241858364294,37.408
