year,province,city,city_code,region,huhuanyong,gdp_100m,gdp_primary_100m,gdp_secondary_100m,gdp_tertiary_100m,primary_share_pct,secondary_share_pct,tertiary_share_pct,gdp_per_capita,gdp_growth_pct,hukou_pop_10k,resident_pop_10k,urban_pop_10k,urbanization_rate_pct,pop_10k,fai_100m,re_invest_100m,res_invest_100m,avg_wage,land_area_km2,fiscal_revenue_100m,fiscal_expenditure_100m,loan_balance_100m,deposit_balance_100m,house_price,price_58,price_ajk,price_source,gov_bond_balance,lgfv_bond_balance,total_bond_balance,per_capita_area_m2,fai_imputed,V_100m,K_100m,urban_q,fai_gdp_ratio,re_gdp_ratio,debt_gdp_ratio
2018,广东省,阳江市,441700,东部,东南侧,1350.3149,219.2911,463.9682,667.0556,16.24,34.36,49.4,52969.0,4.1,300.0,,,,259.2715231788079,682.3454543553913,141.6142,111.0985,66999.0,7956.0,62.6165,226.2148,1002.5183,1383.1404,5846.5,5823.0,5870.0,both,0.0,12.8,12.8,39.583999999999996,True,6000.265273112581,4818.835791688288,1.2451690683177186,0.5053232059835756,0.10487494435557217,0.009479270353900412
2019,广东省,阳江市,441700,东部,东南侧,1292.0,247.0304,446.1276,599.1004,19.12,34.53,46.37,50412.0,8.2,301.0,,,,260.13576158940396,652.8775821307797,166.3098,140.0104,76293.0,7956.0,64.2994,242.3425,1173.0891,1482.9721,6221.0,6196.0,6246.0,both,0.0,11.6,11.6,40.672,True,6581.968358686091,5230.771584234653,1.2583169141860244,0.5053232059835756,0.12872275541795666,0.008978328173374612
2020,广东省,阳江市,441700,东部,东南侧,1360.0,263.024,484.976,612.0,19.34,35.66,45.0,52357.0,4.4,302.0,261.0,141.0,,261.0,687.2395601376628,,,87212.0,,65.7042,249.8396,1353.7897,1634.9488,5954.0,6072.0,5836.0,both,0.0,11.4,11.4,41.76,True,6489.478944,5656.472565160583,1.1472660512790394,0.5053232059835756,,0.008382352941176471
2021,广东省,阳江市,441700,东部,东南侧,1516.0,248.9272,593.0592,674.0136,16.42,39.12,44.46,58005.0,8.31,303.0,261.0,,,261.0,766.0699802711006,,,90786.0,,77.6674,242.6231,1520.9091,1737.1788,5841.5,5852.0,5831.0,both,0.0,9.2,9.2,42.01,True,6404.9769315,6139.7189171736545,1.04320360881414,0.5053232059835756,,0.006068601583113456
2022,广东省,阳江市,441700,东部,东南侧,1535.0,251.433,596.3475,687.2195,16.38,38.85,44.77,58556.0,0.84,303.0,262.0,,,262.0,775.6711211847886,,,,,76.3543,271.3902,1722.7807,1964.6942,5770.0,5740.0,5800.0,both,0.0,17.0,17.0,42.26,True,6388.61324,6608.40409249976,0.9667407063152792,0.5053232059835756,,0.011074918566775244
2023,广东省,阳江市,441700,东部,东南侧,1582.0,255.8094,602.1092,724.0814,16.17,38.06,45.77,60294.0,3.8,,262.0,,56.99,262.0,799.4213118660166,,,,,78.7139,263.7545,1904.9214,2150.5129,5505.5,5483.0,5528.0,both,0.0,28.5,28.5,42.51,True,6131.816691,7077.405199740788,0.8663933345549553,0.5053232059835756,,0.01801517067003793
1990,广东省,清远市,441800,东部,东南侧,41.85,22.12,9.09,10.63,52.855,21.72,25.4,1253.0,,338.23,,,,299.0585968819599,4.0371,,,,19002.0,1.7568,3.0929,,,,,,,,,,20.0,False,,11.534571428571429,,0.09646594982078852,,
1991,广东省,清远市,441800,东部,东南侧,46.38,23.27,11.38,11.74,50.172,24.536,25.313,1362.0,,342.85,,,,303.1435412026726,5.7928,,,,19002.0,2.4471,3.8729,,,,,,,,,,20.0,False,,16.750642857142857,,0.12489866321690382,,
1992,广东省,清远市,441800,东部,东南侧,59.1638,29.6106,18.5997,16.2196,47.474,27.315,25.225,1645.0,,347.76,,,,307.4848997772828,10.7278,,,,19002.0,2.4237,4.3899,,,,,,,,,,20.0,False,,26.640910714285713,,0.1813237148391415,,
1993,广东省,清远市,441800,东部,东南侧,80.5072,35.9512,25.8193,20.6993,44.776,30.093,25.138,1928.0,,351.54,,,,310.82712694877506,23.2673,,,,19002.0,3.5585,5.9716,,,,,,,,,,20.0,False,,48.57616517857143,,0.28900893336248185,,
1994,广东省,清远市,441800,东部,东南侧,100.5097,42.2918,33.039,25.1789,42.077,32.871,25.051,2210.0,,355.75,,,,314.54955456570156,20.1209,,,5260.0,19002.0,2.72,8.07,,,,,,,,,,20.0,False,,66.26825691964285,,0.200188638509517,,
1995,广东省,清远市,441800,东部,东南侧,125.7693,53.8293,41.2523,30.6877,42.8,32.8,24.4,2493.0,19.0,359.79,,,,318.12167037861917,42.4874,5.8344,,5701.0,19002.0,3.15,8.72,,,,,,,,,,20.0,False,,105.4422440736607,,0.3378201198543683,0.04638969923502794,
1996,广东省,清远市,441800,东部,东南侧,134.8576,61.7648,43.0196,30.0732,45.8,31.9,22.3,2776.0,4.0,363.22,,,,321.15443207126947,43.58,3.1912,,5860.0,19160.0,2.98,10.67,,,,,,,,,,20.0,False,,143.75013186997768,,0.3231556842180196,0.023663479106850484,
1997,广东省,清远市,441800,东部,东南侧,139.5869,63.3864,46.287,29.9135,45.41,33.16,21.43,3059.0,4.84,368.58,,,,325.8936748329621,60.1135,2.1993,,6329.0,19160.0,3.09,12.12,,,,,,,,,,20.0,False,,196.67612527647879,,0.43065287645187333,0.015755776509113677,
1998,广东省,清远市,441800,东部,东南侧,118.0978,51.1363,39.6809,27.3987,43.3,33.6,23.2,3341.0,4.3,373.0,,,,329.8017817371937,53.4546,1.6213,,6981.0,19160.0,3.64,11.52,,,,,,,,,,20.0,False,,240.29691901265483,,0.4526299389150348,0.013728452181158327,
1999,广东省,清远市,441800,东部,东南侧,144.358,61.7852,46.4833,36.0895,42.8,32.2,25.0,3624.0,12.79,377.68,,,,333.93977728285074,50.61,3.5416,,7647.0,19160.0,4.02,12.63,,,,,,,,,,20.0,False,,278.89207306202206,,0.3505867357541667,0.02453345155793236,
2000,广东省,清远市,441800,东部,东南侧,155.2273,63.0223,49.5175,42.8427,40.6,31.9,27.6,3907.0,7.7,385.69,,,,341.02211581291755,55.3063,5.799,,8692.0,19160.0,4.53,14.95,,,,,,,,,,20.0,False,,320.25376940892096,,0.35629235321364217,0.03735811935142852,
2001,广东省,清远市,441800,东部,东南侧,161.8963,64.6452,48.8441,48.407,39.93,30.17,29.9,4190.0,8.35,387.13,,,,342.29534521158126,49.4594,8.1745,,10263.0,19160.0,5.8,18.21,,,,,,,,,,21.088,False,,353.7004809384749,,0.30550049630535103,0.05049219778339591,
2002,广东省,清远市,441800,东部,东南侧,171.3954,66.5186,51.9328,52.9269,38.81,30.3,30.88,4416.0,9.0,389.03,,,,343.9753006681514,57.2577,10.8484,5.5642,12245.0,19153.0,6.6,23.56,,,,,,,,,,22.176,False,,393.27315689155114,,0.33406789213712856,0.06329458083472485,
2003,广东省,清远市,441800,东部,东南侧,196.7999,69.6081,68.1518,59.04,35.37,34.63,30.0,6142.0,13.9,389.97,,,,344.80643652561247,105.9422,13.7985,7.1885,13959.0,19153.0,7.965,28.2151,184.2181,293.6022,,,,,,,,23.264,False,,479.55169904697357,,0.5383244605307218,0.07011436489551062,
2004,广东省,清远市,441800,东部,东南侧,248.2768,76.5934,103.4321,68.2513,30.85,41.66,27.49,7484.0,19.6,391.26,,,,345.94703786191536,162.3671,17.1257,8.7247,15842.0,19153.0,9.2906,31.4371,193.0254,329.6831,,,,,,,,24.352,False,,617.9412140946249,,0.6539761266457438,0.0689782533043764,
2005,广东省,清远市,441800,东部,东南侧,322.9561,71.5348,126.7926,124.6288,22.15,39.26,38.59,9070.0,27.8,393.44,,,,347.874565701559,226.0024,27.1201,12.9997,18322.0,19153.0,13.2539,38.1498,175.0808,386.2308,,,,,,,,25.439999999999998,False,,813.0465533898936,,0.6997929439945553,0.0839745711568848,
2006,广东省,清远市,441800,东部,东南侧,432.2273,78.1035,206.4318,147.7353,18.07,47.76,34.18,11991.0,29.94,398.03,,,,351.93298440979953,329.0357,39.3206,30.4439,20291.0,19153.0,19.606,49.546,190.048,470.8344,,,,,,,,26.528,False,,1101.4299257203988,,0.761256172388926,0.09097204179375064,
2007,广东省,清远市,441800,东部,东南侧,593.9484,83.9843,322.7516,187.2125,14.14,54.34,31.52,16330.0,32.9,403.01,,,,356.33623608017814,483.4026,64.9507,48.1456,23551.0,19153.0,27.8895,61.949,235.5397,559.8746,,,,,,,,27.616,False,,1529.761029434379,,0.8138797915778543,0.109354112242747,
2008,广东省,清远市,441800,东部,东南侧,746.6166,99.524,429.3792,217.7134,13.33,57.51,29.16,20205.0,18.4,405.8,,,,358.8031180400891,703.4697,115.6853,85.9624,25769.0,19153.0,37.3774,76.1874,273.9203,645.0783,,,,,,,,28.704,False,,2156.74267796266,,0.9422100981949773,0.15494605932951397,
2009,广东省,清远市,441800,东部,东南侧,861.5921,101.8402,485.2487,274.4171,11.82,56.32,31.85,22797.0,16.3,408.82,,,,361.4733630289532,841.2402,89.9949,73.596,28376.0,19036.0,50.0355,100.0529,420.7009,821.8569,,,,,,,,29.791999999999998,False,,2890.1457440645263,,0.9763787295635603,0.10445186301035027,
2010,广东省,清远市,441800,东部,东南侧,1088.1841,120.0267,616.3475,351.8099,11.03,56.64,32.33,28326.0,17.8,413.47,,,,365.5848329621381,996.9205,125.2198,99.2045,32719.0,19036.0,72.7875,132.809,520.6207,995.357,,,,,,,,30.88,False,,3742.5589568612995,,0.916132205938315,0.11507225661540177,
2011,广东省,清远市,441800,东部,东南侧,1003.0326,139.3212,448.4559,415.2555,13.89,44.71,41.4,26957.0,8.3,416.5,,,,368.2639198218263,486.0691,168.6137,131.7444,37876.0,19036.0,84.3056,157.7586,601.6757,1102.1746,,,,,,,,31.968,False,,4041.5001090182345,,0.48459950354554776,0.1681039080883313,
2012,广东省,清远市,441800,东部,东南侧,1025.0321,152.7298,416.573,455.7293,14.9,40.64,44.46,27320.0,5.1,405.7,,,,358.7146993318485,437.9526,180.7242,147.6902,44596.0,19036.0,86.8722,172.0102,708.1678,1199.3946,,,,,,,,33.056,False,,4277.377703567323,,0.4272574488155054,0.1763107711456061,
2013,广东省,清远市,441800,东部,东南侧,1093.0403,167.6724,430.7672,494.6007,15.34,39.41,45.25,26660.0,6.63,409.8,,,,362.3398663697105,505.9662,187.8317,149.7926,47171.0,19036.0,92.8176,185.6505,838.6776,1387.6303,,,,,0.0,10.0,10.0,34.144,False,,4569.475018388956,,0.4628980285539335,0.17184334374496532,0.009148793507430605
2014,广东省,清远市,441800,东部,东南侧,1197.7408,175.5888,493.1099,529.0421,14.66,41.17,44.17,31477.0,7.9,412.3,,,,364.5503340757238,596.3469,219.0646,176.2122,53624.0,19036.0,102.6461,213.9856,940.8415,1522.6648,,,,,0.0,10.0,10.0,35.232,False,,4937.348167469509,,0.49789311677451414,0.1828981696206725,0.008349051814883487
2015,广东省,清远市,441800,东部,东南侧,1277.857,192.573,484.8189,600.5928,15.07,37.94,47.0,33392.0,8.2,418.51,,,,370.041135857461,620.6305,213.5798,167.4885,59788.0,19036.0,108.3805,292.5944,1061.2335,1699.8173,3818.5,3803.0,3834.0,both,0.0,10.0,10.0,36.32,False,5132.023544650868,5311.111259096033,0.9662805567971389,0.4856807138826958,0.16713904607479554,0.007825601769212048
2016,广东省,清远市,441800,东部,东南侧,1387.7104,213.7074,508.3183,665.6847,15.4,36.63,47.97,36136.0,7.88,432.0,,,,381.9688195991091,620.9516,227.5208,175.7877,66648.0,19036.0,95.6388,303.7684,1137.0621,1906.0629,3984.0,3968.0,4000.0,both,0.0,8.0,8.0,37.408,False,5692.613938059688,5666.507296141232,1.0046071840296111,0.4474648312789182,0.16395409301537267,0.0057648915796840615
2017,广东省,清远市,441800,东部,东南侧,1469.34,222.5216,525.564,728.3671,15.09,35.655,49.255,38135.0,5.92,437.0,,,,386.38975501113583,700.8941158430769,276.3241,214.3515,73323.0,19036.0,103.0717,304.625,1355.4268,2146.2856,6663.0,6636.0,6690.0,both,0.0,14.0,14.0,38.495999999999995,True,9910.852703935858,6084.076047177246,1.6289823840275752,0.4770128873120428,0.18806001333932243,0.0095280874406196
2018,广东省,清远市,441800,东部,东南侧,1565.1949,231.3358,542.8096,791.0495,14.78,34.68,50.54,40476.0,3.95,443.0,,,,391.6948775055679,746.6181384550839,393.435,314.2253,77341.0,19036.0,111.8974,342.0096,1544.1807,2317.9529,7090.5,7062.0,7119.0,both,0.0,12.0,12.0,39.583999999999996,True,10993.713914608461,6526.490383273467,1.6844756169079629,0.47701288731204267,0.2513648619734194,0.007666776833990451
2019,广东省,清远市,441800,东部,东南侧,1698.0,263.8692,564.585,869.8854,15.54,33.25,51.23,43770.0,6.3,446.0,,,,394.34743875278394,809.9678826558486,424.6373,337.3832,86026.0,19036.0,118.5366,395.277,1874.0704,2546.8571,7278.5,7248.0,7309.0,both,0.0,10.0,10.0,40.672,True,11673.912658223606,7010.133746765642,1.6652910029868906,0.4770128873120428,0.2500808598351001,0.005889281507656066
2020,广东省,清远市,441800,东部,东南侧,1777.0,298.0029,586.0546,892.9425,16.77,32.98,50.25,44828.0,3.79,449.0,397.0,217.0,,397.0,847.6519007535,,,92883.0,,123.6163,411.8431,2204.4493,2689.5744,7262.0,7338.0,7186.0,both,0.0,11.0,11.0,41.76,True,12039.466464,7507.27896018086,1.6037057538234802,0.4770128873120427,,0.0061902082160945416
2021,广东省,清远市,441800,东部,东南侧,2007.0,304.0605,793.9692,908.9703,15.15,39.56,45.29,50459.0,8.1,452.0,398.0,,,398.0,957.3648648352697,,,96112.0,,137.4228,406.7847,2471.3265,2798.643,6958.5,7106.0,6811.0,both,0.0,11.0,11.0,42.01,True,11634.598083,8089.279877007087,1.4382736485691516,0.4770128873120427,,0.005480817140009965
2022,广东省,清远市,441800,东部,东南侧,2032.0,330.6064,767.4864,933.9072,16.27,37.77,45.96,51001.0,1.0,454.0,398.0,,,398.0,969.2901870180708,,,,,141.0076,423.7875,2717.9914,3033.4237,6301.5,6289.0,6314.0,both,0.0,11.0,11.0,42.26,True,10598.795322,8654.106070174803,1.2247128976760873,0.4770128873120427,,0.0054133858267716535
2023,广东省,清远市,441800,东部,东南侧,2120.0,343.016,808.992,967.992,16.18,38.16,45.66,53188.0,4.45,,399.0,,57.16,399.0,1011.2673211015306,,,,,151.995,428.7434,2991.3364,3340.3142,6163.0,6138.0,6188.0,both,0.0,8.0,8.0,42.51,True,10453.366287,9232.668087767592,1.1322151070122102,0.4770128873120427,,0.0037735849056603774
1990,广东省,东莞市,441900,东部,东南侧,64.61,14.66,30.59,19.36,22.69,47.346,29.964,4959.0,,131.85,,,,521.4294339622642,6.695,,,,2465.0,3.5139,2.2198,,,,,,,,,,20.0,False,,19.12857142857143,,0.10362173038229376,,
1991,广东省,东莞市,441900,东部,东南侧,74.84,14.98,37.11,22.76,20.016,49.586,30.412,5638.0,,133.65,,,,528.5479245283019,12.3014,,,,2465.0,4.2436,2.6788,,,,,,,,,,20.0,False,,30.47354285714286,,0.16436932121859965,,
1992,广东省,东莞市,441900,东部,东南侧,84.5408,16.6373,52.1167,32.6587,17.648,50.772,31.589,8852.0,,136.06,,,,538.0787924528302,13.6618,,,,2465.0,5.6204,3.8162,,,,,,,,,,20.0,False,,42.611665714285714,,0.1616000794882471,,
1993,广东省,东莞市,441900,东部,东南侧,114.9478,18.2946,67.1235,42.5575,15.279,51.959,32.766,12066.0,,138.92,,,,549.3892830188679,21.6789,,,,2465.0,9.3828,7.291,,,,,,,,,,20.0,False,,62.159982428571425,,0.18859778090576765,,
1994,广东省,东莞市,441900,东部,东南侧,154.5383,19.9519,82.1302,52.4562,12.911,53.146,33.944,15280.0,,141.4,,,,559.1969811320755,24.0431,,,8359.0,2465.0,7.69,9.62,,,,,,,,,,20.0,False,,83.09508330714284,,0.1555802024481957,,
1995,广东省,东莞市,441900,东部,东南侧,205.6273,24.6753,112.0669,68.8851,12.0,54.5,33.5,18494.0,25.3,143.65,,,,568.0950943396226,38.429,8.5163,,9681.0,2465.0,11.56,13.22,,,,,,,,,,20.0,False,,117.3693291417857,,0.18688666339537602,0.041416193277838104,
1996,广东省,东莞市,441900,东部,东南侧,245.1106,28.9231,130.8891,85.5436,11.8,53.4,34.9,21708.0,16.0,145.25,,,,574.422641509434,41.0192,8.6258,,10381.0,2465.0,9.65,12.41,,,,,,,,,,20.0,False,,152.52006268469643,,0.16734975965951696,0.03519146050803188,
1997,广东省,东莞市,441900,东部,东南侧,294.7037,30.0008,155.8688,108.8341,10.18,52.89,36.93,24921.0,17.78,147.12,,,,581.817962264151,65.9841,8.6662,,10693.0,2465.0,10.93,14.37,,,,,,,,,,20.0,False,,210.8781595504616,,0.2238998017330627,0.029406485225669035,
1998,广东省,东莞市,441900,东部,东南侧,355.5119,30.2754,190.2261,133.2689,8.79,53.645,37.565,28135.0,17.84,148.77,,,,588.3432452830189,76.9953,9.5451,,11420.0,2465.0,15.1,19.15,,,,,,,,,,20.0,False,,277.3295515729385,,0.21657587270637071,0.026848890290310956,
1999,广东省,东莞市,441900,东部,东南侧,412.837,30.5499,224.5833,157.7037,7.4,54.4,38.2,31349.0,17.9,150.82,,,,596.4504150943396,88.3201,10.4411,,12480.0,2465.0,18.26,21.26,,,,,,,,,,20.0,False,,351.7831739942916,,0.21393455528453117,0.025291095517116925,
2000,广东省,东莞市,441900,东部,东南侧,489.7332,30.8532,268.8635,190.0165,6.3,54.9,38.8,34563.0,17.9,152.61,,,,603.5293584905661,102.8924,11.2498,,13720.0,2465.0,30.22,33.61,,,,,,,,,,20.0,False,,437.086415294577,,0.2100988864957491,0.022971283139472675,
2001,广东省,东莞市,441900,东部,东南侧,578.934,31.5519,315.2875,232.0946,5.45,54.46,40.09,37777.0,18.2,153.89,,,,608.591396226415,125.4945,14.8544,,15409.0,2465.0,45.02,47.86,,,,,,,,,,21.088,False,,540.7265945298482,,0.21676823264828116,0.025658192470989785,
2002,广东省,东莞市,441900,东部,东南侧,672.891,30.3474,369.6863,272.8573,4.51,54.94,40.55,43401.0,18.5,156.19,,,,617.6872452830189,191.5741,26.835,19.7633,17802.0,2465.0,55.29,64.96,,,,,,,,,,22.176,False,,705.2643648033556,,0.2847030202514226,0.03988015889646317,
2003,广东省,东莞市,441900,东部,东南侧,947.9654,28.0598,512.2805,407.6251,2.96,54.04,43.0,60158.0,19.5,158.96,,,,628.6418113207548,319.3889,55.1184,32.9857,22599.0,2465.0,67.4461,76.519,1206.7237,2126.7775,,,,,,,,23.264,False,,989.3900465631878,,0.3369204192473691,0.05814389428137356,
2004,广东省,东莞市,441900,东部,东南侧,1155.2982,27.7272,640.6129,486.9582,2.4,55.45,42.15,71997.0,19.6,161.97,,,,640.5455094339623,433.8961,93.4465,66.6846,25330.0,2465.0,82.6389,94.1554,1405.2461,2462.8693,,,,,,,,24.352,False,,1373.8166442350282,,0.37557065353343405,0.08088517752386354,
2005,广东省,东莞市,441900,东部,东南侧,2181.6245,19.6346,1236.3266,925.6633,0.9,56.67,42.43,33263.0,19.4,165.61,,,,654.940679245283,597.2433,144.4267,119.7154,28778.0,2465.0,103.968,117.0427,1500.5217,2933.4026,,,,,,,,25.439999999999998,False,,1902.3691120232766,,0.273760814475635,0.06620144759100387,
2006,广东省,东莞市,441900,东部,东南侧,2626.5085,11.8193,1527.3147,1087.3745,0.45,58.15,41.4,39468.0,19.2,168.31,,,,665.6184150943396,705.4511,164.2398,147.5181,31134.0,2465.0,128.9445,147.8955,1730.5554,3365.6508,,,,,,,,26.528,False,,2512.7017564221123,,0.2685889270870435,0.06253160802639703,
2007,广东省,东莞市,441900,东部,东南侧,3151.9126,11.9773,1790.9167,1349.0186,0.38,56.82,42.8,46027.0,18.2,171.26,,,,677.2848301886792,841.2074,209.4187,186.058,35280.0,2465.0,186.4468,193.0968,2154.766,3751.8345,,,,,0.0,5.5,5.5,27.616,False,,3228.2740686010065,,0.26688792068663325,0.06644178521955209,0.001744972243202429
2008,广东省,东莞市,441900,东部,东南侧,3702.5344,12.2184,1954.1977,1736.1184,0.33,52.78,46.89,53285.0,14.0,174.87,,,,691.561358490566,944.3426,271.4197,221.3488,39507.0,2465.0,209.2248,215.8269,2380.3585,4354.534,,,,,,,,28.704,False,,4011.202965170956,,0.2550530253007237,0.0733064627299614,
2009,广东省,东莞市,441900,东部,东南侧,3763.9142,14.6793,1823.24,1925.9949,0.39,48.44,51.17,56601.0,5.3,178.73,,,,706.8265660377358,1094.0753,277.6623,251.3852,42591.0,2465.0,231.1561,225.9371,2903.8,4986.61,,,,,0.0,5.0,5.0,29.791999999999998,False,,4904.718116912408,,0.2906748777642168,0.07376956148469059,0.0013284043509812205
2010,广东省,东莞市,441900,东部,东南侧,4246.4527,16.5612,2161.0198,2068.8718,0.39,50.89,48.72,66351.0,10.3,181.77,,,,718.8489056603775,1114.9822,298.9853,250.45,46580.0,2460.0,277.8422,289.3306,3329.8244,5943.3885,,,,,0.0,5.0,5.0,30.88,False,,5774.464411066787,,0.2625679075619987,0.0704082492194014,0.0011774533600715723
2011,广东省,东莞市,441900,东部,东南侧,4735.3949,17.9945,2366.2768,2351.1236,0.38,49.97,49.65,57470.0,8.0,184.8,,,,730.8316981132076,1079.7662,373.758,322.92,49899.0,2460.0,313.0639,351.9171,3716.0847,6609.3904,6472.0,6472.0,,58tc,0.0,7.0,7.0,31.968,False,15120.680983803171,6565.507390513448,2.303048353224179,0.22802030723984604,0.07892858101443662,0.001478229408069008
2012,广东省,东莞市,441900,东部,东南侧,5010.1727,18.5376,2375.8239,2615.8112,0.37,47.42,52.21,58804.0,6.1,187.0,,,,739.5320754716981,1180.3493,377.321,243.4249,59409.0,2460.0,356.3245,385.5844,4195.6074,7430.457,6677.0,6677.0,,58tc,0.0,17.0,17.0,33.056,False,16322.575695891319,7417.581320987775,2.200525345061899,0.23559054161945356,0.07531097680525065,0.003393096609224668
2013,广东省,东莞市,441900,东部,东南侧,5490.0207,20.3131,2518.8215,2950.8861,0.37,45.88,53.75,60843.0,9.58,188.9,,,,747.046037735849,1383.9352,497.6593,367.6823,42870.0,2460.0,409.2897,444.6589,4774.2282,8630.7325,7550.0,7550.0,,58tc,0.0,21.0,21.0,34.144,False,19257.890633901887,8430.637454938387,2.284274556560519,0.2520819639168209,0.09064798243839044,0.0038251221894299962
2014,广东省,东莞市,441900,东部,东南侧,5881.3173,20.5846,2794.2138,3066.5188,0.35,47.51,52.14,70605.0,7.77,191.4,,,,756.9328301886793,1427.1099,588.063,418.4338,47600.0,2460.0,455.2119,457.6816,5562.3579,9323.2801,7862.0,7862.0,,58tc,0.0,16.0,16.0,35.232,False,20966.584025435775,9436.215482191468,2.221927219127736,0.2426514039635304,0.0999883138425468,0.002720478964806065
2015,广东省,东莞市,441900,东部,东南侧,6275.0737,21.3353,2922.3018,3332.0641,0.34,46.57,53.1,75616.0,8.0,195.01,,,,771.209358490566,1446.518,575.2145,401.6931,53221.0,2460.0,517.9682,581.241,5980.8985,9968.7961,8337.5,8304.0,8371.0,both,0.0,24.0,24.0,36.32,False,23353.607551939625,10410.922708081895,2.2431832611542157,0.23051808937319734,0.09166657277666716,0.0038246562745549904
2016,广东省,东莞市,441900,东部,东南侧,6827.6868,23.8969,3173.5088,3630.2811,0.35,46.48,53.17,82682.0,8.1,201.0,,,,794.8981132075472,1557.458,642.7591,439.1349,57649.0,2460.0,544.7543,599.2899,6402.4779,11198.4273,11604.0,11557.0,11651.0,both,0.0,31.0,31.0,37.408,False,34505.13061733435,11447.8345726778,3.0141185565073325,0.22810917454503038,0.09414009734600011,0.004540337146103421
2017,广东省,东莞市,441900,东部,东南侧,7582.09,24.3663,3600.5219,3928.2511,0.325,47.565,52.11,91329.0,7.76,211.0,,,,834.4452830188679,1772.3859916532,702.1544,512.4443,61619.0,2460.0,592.0682,667.6462,6855.4427,11836.6589,13857.0,13801.0,13913.0,both,0.0,22.0,22.0,38.495999999999995,True,44512.57174083622,12647.82883569711,3.5193844191822365,0.23375955596058606,0.09260697248384021,0.002901574631796774
