pref_code,prefecture_jp,prefecture_en,region,year,gdp_nominal_myen,gfcf_nominal_myen,population,gfcf_private_housing_myen,gfcf_private_equip_myen,gdp_per_capita_myen,gdp_growth_nominal,delta_gdp_myen,gfcf_gdp_ratio,pop_growth,muq,muq_ma3,ln_gdp,ln_pop,ln_gdp_pc,sna_basis
03,岩手県,Iwate,東北,2014,4655197.0,1626372.0,1289687.0,885052.0,182575.0,3.6095556518752225,0.019822271450084195,90483.0,0.3493669548248978,-0.006792416213389663,0.05563487320244077,0.07317754301059776,15.353494787883765,14.069910111238146,1.2835846766456178,08SNA_2022
03,岩手県,Iwate,東北,2015,4684884.0,1735052.0,1279594.0,915314.0,194504.0,3.6612269204138186,0.006377173726482388,29687.0,0.3703511122153718,-0.007825929857399494,0.017110150012795006,0.03411330150405097,15.359851713476198,14.062053398081206,1.2977983153949921,08SNA_2022
03,岩手県,Iwate,東北,2016,4737752.0,1786390.0,1267829.0,916661.0,175452.0,3.7369014275584482,0.011284804490356626,52868.0,0.37705434982666886,-0.009194322574191505,0.029594881296917248,0.037971717697369255,15.371073319570279,14.052816546840981,1.3182567727292986,08SNA_2022
03,岩手県,Iwate,東北,2017,4859272.0,1808061.0,1254440.0,941285.0,178314.0,3.8736583654857943,0.02564929527759152,121520.0,0.3720847484973058,-0.010560572443129135,0.06721012178239562,0.03843958568477154,15.396399190417716,14.04219981582498,1.354199374592737,08SNA_2022
03,岩手県,Iwate,東北,2018,4891869.0,1760691.0,1239981.0,973895.0,179114.0,3.9451160945208033,0.006708206496775615,32597.0,0.3599219439441244,-0.011526258728994598,0.01851375397500186,0.014279988779807065,15.403084997016915,14.030606614883183,1.3724783821337327,08SNA_2022
03,岩手県,Iwate,東北,2019,4820482.0,1664657.0,1225658.0,974467.0,187184.0,3.932974777629649,-0.014592990940681339,-71387.0,0.3453299898225945,-0.011550983442488283,-0.04288390941797619,-0.03329463022982235,15.388384481027117,14.01898840060852,1.3693960804185952,08SNA_2022
03,岩手県,Iwate,東北,2020,4700770.0,1585301.0,1210534.0,880835.0,160090.0,3.8832201326026365,-0.02483403111970961,-119712.0,0.3372428346845304,-0.012339494377713867,-0.07551373524649262,-0.04452631991627978,15.363236883048888,14.006572142532923,1.3566647405159642,08SNA_2022
03,岩手県,Iwate,東北,2021,4679551.0,1397705.0,1196433.0,902582.0,165717.0,3.911252029992486,-0.004513941333015636,-21219.0,0.2986835702827045,-0.011648578230764262,-0.01518131508437045,-0.001105582963420527,15.358712723120338,13.994855188105777,1.363857535014559,08SNA_2022
03,岩手県,Iwate,東北,2022,4797050.0,1344716.0,1180595.0,991102.0,165119.0,4.063247769133361,0.025109032896532213,117499.0,0.28032144755631067,-0.013237682344101165,0.08737830144060159,0.03609849317811552,15.383511703611035,13.98152910664508,1.4019825969659545,08SNA_2022
04,宮城県,Miyagi,東北,1955,134946.0,23328.0,,,,,,,0.17286914765906364,,,,11.812629977399228,,,68SNA_S30
04,宮城県,Miyagi,東北,1956,147391.0,29566.0,,,,,0.09222207401479121,12445.0,0.20059569444538677,,0.420922681458432,0.3611055984322972,11.900844198528596,,,68SNA_S30
04,宮城県,Miyagi,東北,1957,158147.0,35700.0,,,,,0.07297596189726652,10756.0,0.22573934377509533,,0.30128851540616247,0.30992659399219097,11.971280259220963,,,68SNA_S30
04,宮城県,Miyagi,東北,1958,165645.0,36123.0,,,,,0.04741158542368806,7498.0,0.2180747985148963,,0.2075685851119785,0.32537050285953145,12.017602223149341,,,68SNA_S30
04,宮城県,Miyagi,東北,1959,187905.0,47640.0,,,,,0.13438377252558187,22260.0,0.25353237008062585,,0.4672544080604534,0.38617160421215524,12.143691794946402,,,68SNA_S30
04,宮城県,Miyagi,東北,1960,215340.0,56720.0,,,,,0.14600462999920172,27435.0,0.2633974180365933,,0.48369181946403383,0.49739608199228663,12.279973453369708,,,68SNA_S30
04,宮城県,Miyagi,東北,1961,254586.0,72511.0,,,,,0.18225132348843687,39246.0,0.2848192752154478,,0.5412420184523727,0.48972641589301924,12.447393975376725,,,68SNA_S30
04,宮城県,Miyagi,東北,1962,292282.0,84854.0,,,,,0.1480678434792173,37696.0,0.290315517205986,,0.44424540976265114,0.48929644357068375,12.585474368635266,,,68SNA_S30
04,宮城県,Miyagi,東北,1963,340966.0,100920.0,,,,,0.1665651665172676,48684.0,0.2959825906395359,,0.48240190249702736,0.4372433123151905,12.739538044549738,,,68SNA_S30
04,宮城県,Miyagi,東北,1964,387246.0,120182.0,,,,,0.13573200847005262,46280.0,0.310350526538686,,0.38508262468589305,0.4379293631794175,12.866815428981093,,,68SNA_S30
04,宮城県,Miyagi,東北,1965,450489.0,141704.0,,,,,0.163314792147627,63243.0,0.3145559603009174,,0.44630356235533225,0.39226434798999027,13.018088938418327,,,68SNA_S30
04,宮城県,Miyagi,東北,1966,505799.0,160130.0,,,,,0.12277769268506011,55310.0,0.3165882099411031,,0.3454068569287454,0.4247965739519099,13.133894636150014,,,68SNA_S30
04,宮城県,Miyagi,東北,1967,600227.0,195633.0,,,,,0.18669076055903622,94428.0,0.32593168917759446,,0.48267930257165204,0.436132654059655,13.305063195981607,,,68SNA_S30
04,宮城県,Miyagi,東北,1968,712802.0,234379.0,,,,,0.18755404205408954,112575.0,0.32881361163408634,,0.4803118026785676,0.46183611203085956,13.47695896097094,,,68SNA_S30
04,宮城県,Miyagi,東北,1969,837246.0,294530.0,,,,,0.17458424639661496,124444.0,0.35178430234363617,,0.42251723084235904,0.4447402642897937,13.637873213099503,,,68SNA_S30
04,宮城県,Miyagi,東北,1970,994880.0,365408.0,,,,,0.18827680275570136,157634.0,0.3672885172081055,,0.4313917593484543,0.3985001667921407,13.810377405852526,,,68SNA_S30
04,宮城県,Miyagi,東北,1971,1139792.0,424226.0,,,,,0.14565776777098738,144912.0,0.3721959796173337,,0.3415915101856086,0.4142631201791936,13.946356347583182,,,68SNA_S30
04,宮城県,Miyagi,東北,1972,1385393.0,522771.0,,,,,0.21547878911239948,245601.0,0.3773449122378993,,0.4698060910035178,0.4559094225307975,14.141494411865514,,,68SNA_S30
04,宮城県,Miyagi,東北,1973,1790918.0,728928.0,,,,,0.29271477479675445,405525.0,0.4070136097800123,,0.5563306664032661,0.5074994967099782,14.398238895516762,,,68SNA_S30
04,宮城県,Miyagi,東北,1974,2169233.0,762176.0,,,,,0.21124082732989446,378315.0,0.3513573691714998,,0.49636173272315054,0.4463117715322456,14.589884206815071,,,68SNA_S30
04,宮城県,Miyagi,東北,1975,2410192.0,841799.0,1955267.0,,,1.2326664337913953,0.1110802758394327,240959.0,0.3492663655011717,,0.2862429154703201,0.35672463262084614,14.6952169703433,14.486037314966401,0.2091796553768991,68SNA_S50
04,宮城県,Miyagi,東北,1976,2678920.0,934481.0,1983534.0,,,1.3505793195377542,0.11149651148124295,268728.0,0.3488275125796963,0.014456849115747294,0.28756924966906766,0.29592478050787097,14.800924286192107,14.500390660206298,0.300533625985809,68SNA_S50
04,宮城県,Miyagi,東北,1977,3002896.0,1031895.0,2008109.0,,,1.4953849616728971,0.1209353022859958,323976.0,0.34363327934100946,0.012389502776357864,0.31396217638422513,0.2983119907047937,14.915087714331133,14.512704041189021,0.4023836731421113,68SNA_S50
04,宮城県,Miyagi,東北,1978,3350304.0,1184058.0,2031935.0,,,1.6488243964496896,0.11569098630122387,347408.0,0.3534180778818877,0.011864893788136044,0.29340454606108823,0.25624248479097506,15.024561645952712,14.5244990989799,0.5000625469728122,68SNA_S50
04,宮城県,Miyagi,東北,1979,3561293.0,1307561.0,2058585.0,,,1.729971315248095,0.06297607620084622,210989.0,0.36715906273367566,0.013115577023871339,0.1613607319276118,0.226608863841999,15.085634239133434,14.537529411542657,0.5481048275907769,68SNA_S50
04,宮城県,Miyagi,東北,1980,3868711.0,1365930.0,2082320.0,,,1.8578849552422299,0.08632201843543896,307418.0,0.3530710875017545,0.011529764376987162,0.22506131353729694,0.20246698685969597,15.168431934588787,14.548993214713622,0.6194387198751654,68SNA_S50
04,宮城県,Miyagi,東北,1981,4178167.0,1400387.0,2103608.0,,,1.9861908682606264,0.07998943317296114,309456.0,0.3351677900859396,0.010223212570594331,0.22097891511417916,0.20967227375809327,15.245383191577941,14.559164523694468,0.6862186678834731,68SNA_S50
04,宮城県,Miyagi,東北,1982,4440171.0,1431899.0,2125463.0,,,2.089037070981711,0.06270788123117144,262004.0,0.3224873546536834,0.010389293062205596,0.1829765926228037,0.18416281748017946,15.306203447180295,14.569500218960682,0.736703228219612,68SNA_S50
04,宮城県,Miyagi,東北,1983,4641665.0,1356561.0,2144328.0,,,2.1646245350524733,0.045379783796615,201494.0,0.2922574119416201,0.008875713197548096,0.14853294470355555,0.16629175474061766,15.35058369604302,14.578336774546433,0.772246921496587,68SNA_S50
04,宮城県,Miyagi,東北,1984,4880801.0,1428823.0,2160514.0,,,2.2590925122447714,0.051519443992618985,239136.0,0.2927435476267113,0.007548285523483411,0.1673657268954937,0.18644344592294795,15.400819903704203,14.585856714314616,0.8149631893895882,68SNA_S50
04,宮城県,Miyagi,東北,1985,5253963.0,1532923.0,2176295.0,,,2.414177765422427,0.0764550736651628,373162.0,0.29176509236932197,0.007304280370319383,0.24343166616979456,0.19261853546727767,15.474493206949305,14.59313444762215,0.8813587593271549,68SNA_S50
04,宮城県,Miyagi,東北,1986,5516147.0,1569417.0,2189616.0,,,2.5192303125296855,0.049902140536581596,262184.0,0.2845132662345655,0.006120953271500307,0.16705821333654472,0.1918424983670403,15.523190167286424,14.599236743952643,0.9239534233337814,68SNA_S50
04,宮城県,Miyagi,東北,1987,5797516.0,1704878.0,2206309.0,,,2.6276990213066256,0.051008249055001675,281369.0,0.29407042602383504,0.00762371118954186,0.16503761559478156,0.165300100605975,15.572940107918278,14.60683154151581,0.9661085664024693,68SNA_S50
04,宮城県,Miyagi,東北,1988,6112865.0,1925155.0,2221337.0,,,2.751885463574415,0.054393812798446683,315349.0,0.31493497729787917,0.0068113759224115444,0.16380447288659875,0.18999919481563624,15.625906124683905,14.613619824819608,1.0122862998642963,68SNA_S50
04,宮城県,Miyagi,東北,1989,6609286.0,2058510.0,2236089.0,,,2.955734767265525,0.08120922022652222,496421.0,0.31145724364174887,0.006641045460459072,0.24115549596552846,0.2164452802140023,15.703986187839176,14.620238915685036,1.083747272154141,68SNA_S50
04,宮城県,Miyagi,東北,1990,7159054.0,2249682.0,2248558.0,,,3.1838422669106157,0.08318114846293523,549768.0,0.3142429153349032,0.005576253896870886,0.24437587178987963,0.23161664903180101,15.7838884073028,14.625799679834643,1.1580887274681586,68SNA_S50
04,宮城県,Miyagi,東北,1991,7677475.0,2476708.0,2266996.0,,,3.386629266218379,0.0724147352429525,518421.0,0.3225940820386911,0.008199921905505558,0.20931857933999487,0.18133533833840676,15.853801275023496,14.633966165041704,1.219835109981792,68SNA_S50
04,宮城県,Miyagi,東北,1992,7894845.0,2406890.0,2283397.0,,,3.457499944162141,0.02831269395211322,217370.0,0.30486855663410745,0.007234684137069403,0.09031156388534582,0.11538782085423428,15.881720572800246,14.641174804393248,1.2405457684069976,68SNA_S50
04,宮城県,Miyagi,東北,1993,8003454.0,2334005.0,2298988.0,,,3.4812943782220698,0.013756951529763972,108609.0,0.29162471602885454,0.006827984796336395,0.046533319337362176,0.08210890181450123,15.895383756466897,14.647979584070974,1.2474041723959233,68SNA_S50
04,宮城県,Miyagi,東北,1994,8262689.0,2367836.0,2312765.0,,,3.5726452968632785,0.03239039044892378,259235.0,0.2865696627332821,0.005992636760174586,0.1094818222207957,0.06121389883588343,15.927260637313141,14.653954336397852,1.2733063009152878,68SNA_S50
04,宮城県,Miyagi,東北,1995,8330796.0,2465273.0,2328739.0,,,3.5773850139496095,0.008242716142408346,68107.0,0.2959228625932024,0.0069068841840826956,0.02762655494949241,0.08974487689355,15.935469567800919,14.660837477322636,1.274632090478283,68SNA_S50
04,宮城県,Miyagi,東北,1996,8677921.0,2627222.0,2338263.0,,,3.7112681507597736,0.04166768697733092,347125.0,0.30274785861728865,0.004089767037010139,0.1321262535103619,0.0698132810358758,15.976292541818932,14.664918903994803,1.3113736378241285,93SNA_H21
04,宮城県,Miyagi,東北,1997,8801811.0,2493407.0,2348159.0,,,3.7483879924655867,0.014276460917309608,123890.0,0.28328340610812935,0.0042322014247329065,0.049687034647773104,0.04252926328385683,15.99046805373,14.66914217484355,1.3213258788864501,93SNA_H21
04,宮城県,Miyagi,東北,1998,8679827.0,2249569.0,2355043.0,,,3.6856341901188214,-0.013858966069596357,-121984.0,0.259172101010769,0.0029316583757743597,-0.0542254983065645,0.006327446597845742,15.976512155562334,14.672069544289316,1.3044426112730185,93SNA_H21
04,宮城県,Miyagi,東北,1999,8732320.0,2231769.0,2359758.0,,,3.7005150528147377,0.006047701181141063,52493.0,0.2555757232900306,0.00200208658610479,0.023520803452328622,0.006430338687496291,15.982541642796802,14.674069629371083,1.3084720134257184,93SNA_H21
04,宮城県,Miyagi,東北,2000,8838977.0,2133323.0,2365320.0,,,3.736905365870157,0.012214050790626096,106657.0,0.24135406167478432,0.0023570213555796915,0.04999571091672475,-0.01945282552679628,15.99468170393539,14.676423877308975,1.3182578266264136,93SNA_H21
04,宮城県,Miyagi,東北,2001,8574879.0,2002639.0,2369297.0,,,3.619165938250882,-0.029878797059886053,-264098.0,0.2335472022404048,0.0016813792636936054,-0.13187499094944222,-0.05555622561772072,15.964347440129547,14.678103844637,1.286243595492548,93SNA_H21
04,宮城県,Miyagi,東北,2002,8417250.0,1859065.0,2368800.0,,,3.5533814589665655,-0.018382650064216688,-157629.0,0.22086370251566723,-0.00020976686333540329,-0.08478939682044469,-0.0853644344614158,15.945793729546612,14.677894055769519,1.2678996737770933,93SNA_H21
04,宮城県,Miyagi,東北,2003,8346421.0,1796372.0,2369128.0,,,3.5229928480014587,-0.0084147435326265,-70829.0,0.2152266222851687,0.00013846673421147315,-0.0394289156143605,-0.0425807216175653,15.937343382187558,14.678032512918097,1.2593108692694608,93SNA_H21
04,宮城県,Miyagi,東北,2004,8340107.0,1791789.0,2366429.0,,,3.5243427966780327,-0.0007564919143187021,-6314.0,0.21484004941423412,-0.001139237727974196,-0.0035238524178907225,0.004114880342774484,15.93658660398884,14.676892625765543,1.2596939782232977,93SNA_H21
04,宮城県,Miyagi,東北,2005,8437965.0,1769667.0,2360218.0,,,3.575078657988372,0.011733422604769839,97858.0,0.20972675283673256,-0.0026246297691585596,0.055297409060574676,0.03928454946773765,15.948251723755472,14.674264545617037,1.273987178138435,93SNA_H21
04,宮城県,Miyagi,東北,2006,8563672.0,1902343.0,2354618.0,,,3.6369687142457927,0.01489778637384731,125707.0,0.22214103949800973,-0.0023726621862896202,0.066080091760529,0.020962390495158616,15.963039628098374,14.671889064207564,1.2911505638908103,93SNA_H21
04,宮城県,Miyagi,東北,2007,8453174.0,1889167.0,2347371.0,,,3.6011239808279134,-0.012903109787483658,-110498.0,0.2234861130268938,-0.003077781618929243,-0.05849032933562782,-0.05388692013340024,15.950052550107111,14.668806536477957,1.2812460136291541,93SNA_H21
04,宮城県,Miyagi,東北,2008,8172668.0,1657342.0,2340167.0,,,3.4923439224636534,-0.03318351189742452,-280506.0,0.20279081445618494,-0.0030689652381323818,-0.1692505228251019,-0.1122992524290329,15.916305974114398,14.665732852308711,1.2505731218056866,93SNA_H21
04,宮城県,Miyagi,東北,2009,8006517.0,1522130.0,2335517.0,,,3.42815616413839,-0.020330080703143683,-166151.0,0.19011138051664664,-0.0019870376772256337,-0.10915690512636897,-0.07901702410040191,15.895766393017254,14.663743837853064,1.2320225551641895,93SNA_H21
04,宮城県,Miyagi,東北,2010,8086106.5,1924480.5,2330914.0,,,3.469071145481987,0.009940589647158715,79589.5,0.23799841122547669,-0.0019708698331033503,0.041356355650265096,-0.011198481301826713,15.905657900008807,14.661771023300398,1.2438868767084077,interpolated
04,宮城県,Miyagi,東北,2011,8165696.0,2326831.0,2326311.0,1438437.0,304420.0,3.5101480412550172,0.009842746938838909,79589.5,0.2849519502073063,-0.001974761831624816,0.034205105570623735,0.09331038945036237,15.915452522639919,14.659794309055837,1.2556582135840815,08SNA_2022
04,宮城県,Miyagi,東北,2012,8677936.0,2506438.0,2328968.0,1665221.0,436625.0,3.7260864039351334,0.06273072130042556,512240.0,0.28882881828121343,0.0011421516727556646,0.2043697071301983,0.11238470305449672,15.976294270342047,14.660935808969596,1.3153584613724505,08SNA_2022
04,宮城県,Miyagi,東北,2013,8950914.0,2769121.0,2333321.0,1716536.0,437884.0,3.8361262766674624,0.03145655833368677,272978.0,0.30936740091570536,0.0018690681881416982,0.09857929646266812,0.14566482695141192,16.00726620794188,14.662803132623223,1.3444630753186546,08SNA_2022
04,宮城県,Miyagi,東北,2014,9337158.0,2881440.0,2334948.0,1754857.0,413471.0,3.9988719234860906,0.043151347448986854,386244.0,0.30859925471969096,0.0006972893999581675,0.1340454772613693,0.13279565645213656,16.04951248124642,14.663500179029878,1.3860123022165405,08SNA_2022
04,宮城県,Miyagi,東北,2015,9871817.0,3225458.0,2333899.0,1884959.0,479395.0,4.229753301235401,0.05726142794199274,534659.0,0.3267339741002087,-0.0004492605402776073,0.1657621956323722,0.10443846278989623,16.10519448767834,14.66305081754185,1.4421436701364927,08SNA_2022
04,宮城県,Miyagi,東北,2016,9913185.0,3062546.0,2331695.0,1834687.0,438701.0,4.251493012593842,0.004190515282039842,41368.0,0.308936633382712,-0.0009443424929699296,0.013507715475947138,0.06751201192448919,16.10937624720345,14.662106028876591,1.4472702183268573,08SNA_2022
04,宮城県,Miyagi,東北,2017,9984291.0,3056203.0,2326252.0,1928704.0,427942.0,4.292007486721129,0.0071728712820349205,71106.0,0.30610115430329504,-0.0023343533352346846,0.023266124665148224,0.017256831929129243,16.116523515801205,14.659768946691049,1.4567545691101573,08SNA_2022
04,宮城県,Miyagi,東北,2018,10026644.0,2824163.0,2319750.0,1842649.0,390973.0,4.322295074900312,0.004241963700777562,42353.0,0.28166582956371045,-0.0027950540182233308,0.01499665564629237,-0.014879915746920108,16.12075650773695,14.656969979215425,1.4637865285215246,08SNA_2022
04,宮城県,Miyagi,東北,2019,9805503.0,2667482.0,2311736.0,1790166.0,404377.0,4.241618852671758,-0.022055335763392026,-221141.0,0.2720392824315081,-0.0034546826166612643,-0.08290252755220091,-0.07152831713555528,16.098454316653726,14.65350931540338,1.4449450012503469,08SNA_2022
04,宮城県,Miyagi,東北,2020,9439342.0,2496341.0,2301996.0,1611654.0,338149.0,4.1005032154704,-0.0373423984470761,-366161.0,0.26446133639399866,-0.004213283869784479,-0.14667907950075731,-0.05395232062436606,16.06039683230246,14.649287130642994,1.4111097016594647,08SNA_2022
04,宮城県,Miyagi,東北,2021,9597459.0,2334704.0,2290159.0,1679793.0,371969.0,4.190739158285516,0.01675084979440311,158117.0,0.24326272193504553,-0.005142059325906723,0.06772464517986006,-0.023952312836372263,16.077008933902146,14.64413180543452,1.4328771284676245,08SNA_2022
04,宮城県,Miyagi,東北,2022,9614668.0,2424658.0,2279977.0,1857596.0,399965.0,4.217002189057171,0.0017930787722042485,17209.0,0.2521832267115204,-0.004445979514959397,0.0070974958117804654,0.037411070495820264,16.07880040702769,14.639675913160444,1.4391244938672454,08SNA_2022
05,秋田県,Akita,東北,1955,109016.0,22136.0,,,,,,,0.2030527628971894,,,,11.599249939429656,,,68SNA_S30
05,秋田県,Akita,東北,1956,123059.0,29918.0,,,,,0.1288159536214868,14043.0,0.24311915422683428,,0.46938298014573165,0.30773265873156436,11.720419194144123,,,68SNA_S30
05,秋田県,Akita,東北,1957,128339.0,36144.0,,,,,0.042906248222397414,5280.0,0.2816291228698993,,0.1460823373173971,0.20897256679555332,11.762430479471126,,,68SNA_S30
05,秋田県,Akita,東北,1958,128754.0,36237.0,,,,,0.0032336234503931305,415.0,0.28144368330304304,,0.011452382923531198,0.18590108942940345,11.765658886004548,,,68SNA_S30
05,秋田県,Akita,東北,1959,146798.0,45091.0,,,,,0.1401432188514531,18044.0,0.3071635853349501,,0.40016854804728214,0.2483854207491468,11.896812771091543,,,68SNA_S30
05,秋田県,Akita,東北,1960,164961.0,54456.0,,,,,0.12372784370359269,18163.0,0.3301143906741593,,0.333535331276627,0.3884794327196095,12.013464361308067,,,68SNA_S30
05,秋田県,Akita,東北,1961,196355.0,72716.0,,,,,0.19031164942016598,31394.0,0.3703292505920399,,0.4317344188349194,0.3413903893602781,12.187679524413282,,,68SNA_S30
05,秋田県,Akita,東北,1962,217042.0,79903.0,,,,,0.10535509663619469,20687.0,0.36814533592576554,,0.2589014179692878,0.3314058344482233,12.287846162181621,,,68SNA_S30
05,秋田県,Akita,東北,1963,245106.0,92443.0,,,,,0.12930216271505057,28064.0,0.3771551899994288,,0.30358166654046276,0.31845939008270635,12.40944604902074,,,68SNA_S30
05,秋田県,Akita,東北,1964,289854.0,113893.0,,,,,0.18256591025923474,44748.0,0.39293230384952427,,0.39289508573836845,0.31055985743083675,12.57713262691416,,,68SNA_S30
05,秋田県,Akita,東北,1965,316677.0,114042.0,,,,,0.09253969239686177,26823.0,0.36012088026601236,,0.23520282001367918,0.3329617646313078,12.665637605955164,,,68SNA_S30
05,秋田県,Akita,東北,1966,364493.0,128958.0,,,,,0.15099296759789937,47816.0,0.3538010332160014,,0.3707873881418757,0.35900164543294905,12.806262625856869,,,68SNA_S30
05,秋田県,Akita,東北,1967,436993.0,153923.0,,,,,0.19890642618651122,72500.0,0.3522321867856007,,0.4710147281432924,0.4076609902272111,12.987672455642796,,,68SNA_S30
05,秋田県,Akita,東北,1968,506350.0,181953.0,,,,,0.15871421281347753,69357.0,0.3593423521279747,,0.38118085439646504,0.35603194991921305,13.134983408760432,,,68SNA_S30
05,秋田県,Akita,東北,1969,546667.0,186739.0,,,,,0.07962279055988941,40317.0,0.34159552341736377,,0.21590026721788164,0.3179317131863302,13.211595120888184,,,68SNA_S30
05,秋田県,Akita,東北,1970,621649.0,210202.0,,,,,0.13716211148651736,74982.0,0.3381361507860545,,0.35671401794464375,0.22917719956536875,13.340130903757574,,,68SNA_S30
05,秋田県,Akita,東北,1971,648208.0,231114.0,,,,,0.04272346613603495,26559.0,0.35654296151852494,,0.11491731353358083,0.30639691372106354,13.381966911483216,,,68SNA_S30
05,秋田県,Akita,東北,1972,775429.0,284255.0,,,,,0.196265704835485,127221.0,0.36657772665195654,,0.44755940968496594,0.40364080751684955,13.561171703571187,,,68SNA_S30
05,秋田県,Akita,東北,1973,1010831.0,363025.0,,,,,0.3035764718626721,235402.0,0.3591352065775585,,0.6484456993320019,0.5070864714539471,13.826283322803105,,,68SNA_S30
05,秋田県,Akita,東北,1974,1201464.0,448280.0,,,,,0.18859037761999775,190633.0,0.37311147067244627,,0.42525430534487374,0.4393374544553266,13.999051371162958,,,68SNA_S30
05,秋田県,Akita,東北,1975,1326377.0,511284.0,1232481.0,,,1.0761845415872537,0.1039673265283021,124913.0,0.3854741148255737,,0.24431235868910428,0.31439307804774014,14.097961723043946,14.024539768958656,0.07342195408529079,68SNA_S50
05,秋田県,Akita,東北,1976,1473800.0,538802.0,1239209.0,,,1.18930704990038,0.11114713237639062,147423.0,0.36558691817071515,0.005458907682958092,0.27361257010924234,0.28175348494288943,14.203354657315035,14.029983830808584,0.17337082650645225,68SNA_S50
05,秋田県,Akita,東北,1977,1662396.0,576155.0,1244665.0,,,1.3356172142705065,0.1279658026869317,188596.0,0.3465810793577463,0.004402808565786787,0.3273355260303217,0.24481847305486112,14.323770493164437,14.0343769753682,0.28939351779623623,68SNA_S50
05,秋田県,Akita,東北,1978,1751355.0,666323.0,1249517.0,,,1.4016255881272524,0.05351252048248423,88959.0,0.38046141416217727,0.0038982376784113537,0.1335073230250194,0.2092727664674617,14.375900332009442,14.038267634606768,0.33763269740267404,68SNA_S50
05,秋田県,Akita,東北,1979,1875007.0,740540.0,1253958.0,,,1.4952709739879646,0.0706036183412273,123652.0,0.3949531921747492,0.003554173332575683,0.16697545034704406,0.19049962806413542,14.444122950713012,14.041815506791139,0.40230744392187334,68SNA_S50
05,秋田県,Akita,東北,1980,2088865.0,789097.0,1256745.0,,,1.6621231833028975,0.1140571741865497,213858.0,0.37776352229560073,0.002222562478169099,0.27101611082034277,0.15878425780515817,14.552131414228352,14.044035603030894,0.5080958111974582,68SNA_S50
05,秋田県,Akita,東北,1981,2121116.0,840719.0,1258751.0,,,1.6850957814532024,0.015439485079217663,32251.0,0.396356917773474,0.0015961869750824587,0.038361212248087646,0.1465447713878573,14.567452923234715,14.045630517453521,0.5218224057811942,68SNA_S50
05,秋田県,Akita,東北,1982,2221169.0,768120.0,1257966.0,,,1.7656828562934133,0.04716998033110875,100053.0,0.3458179003938917,-0.0006236340626541992,0.13025699109514138,0.0864934603597083,14.613544191832244,14.04500668885026,0.568537502981985,68SNA_S50
05,秋田県,Akita,東北,1983,2290014.0,757686.0,1256444.0,,,1.8226152538433866,0.03099494005183767,68845.0,0.33086522615145586,-0.001209889615458648,0.09086217773589587,0.13122190873588935,14.644068489048852,14.043796066727465,0.6002724223213879,68SNA_S50
05,秋田県,Akita,東北,1984,2425222.0,783603.0,1255323.0,,,1.9319505816431308,0.05904243380171481,135208.0,0.32310567857293065,-0.0008922005278388934,0.17254655737663077,0.14596167155376302,14.701433624555358,14.04290346795184,0.6585301566035185,68SNA_S50
05,秋田県,Akita,東北,1985,2558048.0,761284.0,1254032.0,,,2.0398586319966316,0.054768594380225855,132826.0,0.29760348515743257,-0.001028420573828459,0.17447627954876235,0.15054101001573486,14.754755025604762,14.041874518190724,0.712880507414038,68SNA_S50
05,秋田県,Akita,東北,1986,2637559.0,760142.0,1248642.0,,,2.1123420484013833,0.03108268492225319,79511.0,0.28819905071317836,-0.004298135932735314,0.10460019312181146,0.13266905519878167,14.785364426184508,14.037567118718242,0.7477973074662662,68SNA_S50
05,秋田県,Akita,東北,1987,2736004.0,827751.0,1243664.0,,,2.1999543285003025,0.03732428355157169,98445.0,0.30254012786531015,-0.003986731184759118,0.11893069292577116,0.11311524163544502,14.822009019711814,14.03357241933562,0.7884366003761933,68SNA_S50
05,秋田県,Akita,東北,1988,2841260.0,908830.0,1237890.0,,,2.295244327040367,0.03847070399019881,105256.0,0.3198686498243737,-0.004642733085463591,0.11581483885875246,0.13275650152171947,14.859758173720348,14.028918875290326,0.8308392984300206,68SNA_S50
05,秋田県,Akita,東北,1989,3001808.0,981801.0,1232115.0,,,2.436305052693945,0.056505916389207655,160548.0,0.3270698858821084,-0.0046651964229454945,0.16352397278063477,0.16428225448588787,14.914725331768427,14.024242762875152,0.8904825688932746,68SNA_S50
05,秋田県,Akita,東北,1990,3243970.0,1134206.0,1227478.0,,,2.6427927832515126,0.08067204831221719,242162.0,0.34963516925249,-0.003763447405477627,0.2135079518182764,0.17578410428560123,14.992308446332508,14.020472215883276,0.9718362304492327,68SNA_S50
05,秋田県,Akita,東北,1991,3419186.0,1165617.0,1222941.0,,,2.795871591515862,0.05401282995835355,175216.0,0.3409048235457211,-0.003696196591710832,0.1503203882578926,0.13055954646116788,15.044913069013603,14.016769171477826,1.0281438975357777,68SNA_S50
05,秋田県,Akita,東北,1992,3451167.0,1148318.0,1219982.0,,,2.8288671472202047,0.009353395808242126,31981.0,0.3327332464641671,-0.0024195770687220897,0.02785029930733473,0.10039485916858237,15.054222992679797,14.014346662502236,1.039876330177562,68SNA_S50
05,秋田県,Akita,東北,1993,3597385.0,1188630.0,1217315.0,,,2.9551800478922874,0.04236769765125836,146218.0,0.3304150097918349,-0.0021860978276728726,0.12301388994051976,0.086700097406474,15.095717750589213,14.012158171674516,1.0835595789146975,68SNA_S50
