STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,TRANSACTION,Transaction,INSTR_ASSET,Financial instruments and non-financial assets,ACTIVITY,Economic activity,EXPENDITURE,Expenditure,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,TIME_PERIOD,Time period,OBS_VALUE,Observation value,REF_YEAR_PRICE,Price reference year,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,asset_query,asset_label
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,GRC,Greece,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1993,,7171.944,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,GRC,Greece,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1994,,6976.652,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1976,,2941.579,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1977,,3137.281,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1978,,3159.37,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1979,,3430.158,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1980,,3826.069,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1981,,4257.915,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1982,,4450.332,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1983,,4515.501,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1984,,4606.301,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1985,,4633.863,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1986,,4807.605,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1987,,5107.178,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1988,,5704.284,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1989,,5864.005,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1990,,5611.852,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1991,,6515.361,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1992,,7512.211,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1993,,8075.627,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1994,,8931.643,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1970,,2893.653,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1971,,2979.033,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1972,,3031.693,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1973,,3716.784,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1974,,4842.689,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1975,,5490.521,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1976,,6108.409,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1977,,7245.154,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1978,,8365.353,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1979,,10174.1,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1980,,13248.274,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1981,,16292.203,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1982,,18157.05,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1983,,21705.686,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1984,,23823.049,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1985,,25029.326,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1986,,25182.562,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1987,,25693.933,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1988,,27962.302,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ITA,Italy,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N111G,"Dwellings, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1989,,30373.962,,,,F,Free (free for publication),1,One,E,Estimated value,6,Millions,EUR,Euro,N111G,Dwellings
