income_group,gfcf_pct_gdp,MUQ_real_loess
Lower middle income,18.1665489304084,7.110384087797308
Lower middle income,18.1886729488896,7.118434432697804
Lower middle income,18.1938483990254,7.120737879725762
Lower middle income,18.2004266495678,7.123799286925457
Lower middle income,18.2057867732971,7.126299963479858
Lower middle income,18.2097322226681,7.127628632788076
Lower middle income,18.2940175082513,7.160908866030106
Lower middle income,18.3174558256128,7.171796102966344
Lower middle income,18.3371952452711,7.178669664774279
Lower middle income,18.3742458327609,7.1958293809791805
Lower middle income,18.3895301204123,7.200312970633307
Lower middle income,18.4004975727175,7.203530119238195
Lower middle income,18.4089837555184,7.206020098402063
Lower middle income,18.4398602065606,7.218939040435168
Lower middle income,18.5362500202298,7.2608228333019476
Lower middle income,18.5651271058019,7.274806750763617
Lower middle income,18.583050782478,7.283808347133019
Lower middle income,18.5897959773317,7.2872086925728325
Lower middle income,18.6191198786039,7.299278830666333
Lower middle income,18.6733303044071,7.321965436376531
Lower middle income,18.6820335726765,7.326385283329144
Lower middle income,18.6944966828606,7.332584160690798
Lower middle income,18.6991117625245,7.334935627310142
Lower middle income,18.7189130549452,7.343110428188291
Lower middle income,18.7307754573416,7.346375170457613
Lower middle income,18.7449802067005,7.35194485750837
Lower middle income,18.7723373838456,7.3658721113954035
Lower middle income,18.7749457656256,7.367202666588004
Lower middle income,18.8493518566338,7.39735627340097
Lower middle income,18.8730714787575,7.404134673697011
Lower middle income,18.8739864213654,7.404383849299258
Lower middle income,18.8910238024988,7.409044400396787
Lower middle income,19.0630663062128,7.474279672998329
Lower middle income,19.1197958221399,7.4979540849777475
Lower middle income,19.1935052530133,7.531715385815021
Lower middle income,19.2088060965284,7.537858545728838
Lower middle income,19.2253255567794,7.5459040136541065
Lower middle income,19.2315853241924,7.548896970604647
Lower middle income,19.2663343638215,7.560377414301076
Lower middle income,19.2907053223149,7.568032449688089
Lower middle income,19.359907941157,7.590783441719688
Lower middle income,19.4244380225784,7.6178800713492505
Lower middle income,19.436913998152,7.62251058370423
Lower middle income,19.4576148812245,7.629182753413357
Lower middle income,19.5294210929893,7.651049949034837
Lower middle income,19.6213316503629,7.682492348145681
Lower middle income,19.6261240448383,7.683752885723225
Lower middle income,19.6359277440359,7.686324683307729
Lower middle income,19.6565630284897,7.691706109189564
Lower middle income,19.7283630151546,7.719745676851934
Lower middle income,19.7473485808673,7.72559993360221
Lower middle income,19.7658079625293,7.733380461519213
Lower middle income,19.8958104973389,7.77122185128956
Lower middle income,19.9300649509853,7.779898614898764
Lower middle income,19.9647291071788,7.7875719947129545
Lower middle income,20.0255284644459,7.805192221406303
Lower middle income,20.0596856103684,7.813897951655914
Lower middle income,20.1002812314979,7.826444458817922
Lower middle income,20.2684776056469,7.874634898272335
Lower middle income,20.3151722208419,7.889282799661478
Lower middle income,20.3448020960813,7.896736436058056
Lower middle income,20.3776997355235,7.901936249115604
Lower middle income,20.3945775841201,7.904484956257487
Lower middle income,20.4021361731953,7.90653772899505
Lower middle income,20.4321036574164,7.9131097141198845
Lower middle income,20.4468755787046,7.916712134917124
Lower middle income,20.4589000524604,7.91836086338316
Lower middle income,20.4674438041186,7.919506094779534
Lower middle income,20.4928529925607,7.924774455213582
Lower middle income,20.55261113608,7.93964630689922
Lower middle income,20.5821741370428,7.945388339932186
Lower middle income,20.5846634281749,7.945670357714532
Lower middle income,20.6002888255728,7.9473971005072865
Lower middle income,20.648197627687,7.95415650644771
Lower middle income,20.6562282453632,7.955609688406354
Lower middle income,20.7031739690787,7.9647336829033195
Lower middle income,20.7082627484833,7.965217800101361
Lower middle income,20.7299506037379,7.968485018378189
Lower middle income,20.7312022243429,7.968726894019707
Lower middle income,20.7615207420677,7.973871846713879
Lower middle income,20.7830144026363,7.977661776883895
Lower middle income,20.7848136950856,7.977969589768017
Lower middle income,20.7913320640393,7.978950678132457
Lower middle income,20.8431717683424,7.984262750399984
Lower middle income,20.8470576462838,7.984865421750337
Lower middle income,20.8512352309343,7.985505635244244
Lower middle income,20.9017583968683,7.992527429029221
Lower middle income,20.9116684841876,7.993093837482727
Lower middle income,20.9257232651458,7.994256461943519
Lower middle income,20.9515832991785,7.997335005143435
Lower middle income,20.9694096456799,7.9992776732249515
Lower middle income,20.9765956683241,7.999740604783007
Lower middle income,21.0146991127765,8.00144500050767
Lower middle income,21.016036842452,8.001500260936975
Lower middle income,21.0770509829163,8.005485028469703
Lower middle income,21.1115371705901,8.007066741530815
Lower middle income,21.1737341412017,8.0102639363451
Lower middle income,21.1990937450982,8.011011004576783
Lower middle income,21.2140610383753,8.011818325217723
Lower middle income,21.2190207306383,8.011941950757315
Lower middle income,21.2723464696845,8.013011678047128
Lower middle income,21.3196921085607,8.013888032430895
Lower middle income,21.3855866193786,8.014918719286001
Lower middle income,21.4419704754914,8.016877379889518
Lower middle income,21.5850382332069,8.019130179031997
Lower middle income,21.5990263332596,8.019317171673954
Lower middle income,21.6289781253402,8.019672931035533
Lower middle income,21.6376626983262,8.019776858220322
Lower middle income,21.7246864710887,8.020738960238651
Lower middle income,21.7474490268637,8.020861300995541
Lower middle income,21.7592346532022,8.020881619302806
Lower middle income,21.8028972810827,8.021200629773768
Lower middle income,21.8162145054057,8.021119327095391
Lower middle income,21.8415293342123,8.02129003999287
Lower middle income,21.9054699242609,8.021227813022183
Lower middle income,21.9244284175156,8.021735432664503
Lower middle income,22.0079148952844,8.02331160748164
Lower middle income,22.0371483560834,8.0245200876934
Lower middle income,22.0482982049285,8.025024735929565
Lower middle income,22.0875019896185,8.026596837659831
Lower middle income,22.1005317675378,8.027079322993096
Lower middle income,22.1689175500657,8.029800104255159
Lower middle income,22.1903044692328,8.031065016541703
Lower middle income,22.2316433811431,8.033787045772714
Lower middle income,22.2695930736521,8.035250588402448
Lower middle income,22.2780569514238,8.035261303807955
Lower middle income,22.3339760255626,8.040384957507012
Lower middle income,22.3850599072456,8.043819169981266
Lower middle income,22.391259333244,8.044533103801351
Lower middle income,22.4087900065387,8.045373368606661
Lower middle income,22.476070174363,8.051649394663956
Lower middle income,22.4924138937841,8.053705805464459
Lower middle income,22.5121444743176,8.054620022006336
Lower middle income,22.542947408428,8.055278010016403
Lower middle income,22.5827096407528,8.059112954241302
Lower middle income,22.5836061561056,8.059251688827914
Lower middle income,22.7036558868911,8.075897945493091
Lower middle income,22.8656,8.106860336582411
Lower middle income,22.9262738958309,8.120078564342839
Lower middle income,22.9369279766376,8.122901164733435
Lower middle income,23.0330201818803,8.141811846781199
Lower middle income,23.0432471999118,8.14426382205053
Lower middle income,23.0793894655423,8.154612082489912
Lower middle income,23.0981309271706,8.158108322724907
Lower middle income,23.1108457618913,8.161866467812235
Lower middle income,23.173586631865,8.179418577544094
Lower middle income,23.2442376063968,8.198352225612341
Lower middle income,23.2612085564133,8.204097196041754
Lower middle income,23.3376353881972,8.228796487789639
Lower middle income,23.4233311819487,8.24587601877264
Lower middle income,23.4384503972218,8.250909805807318
Lower middle income,23.4796505671231,8.265444050894924
Lower middle income,23.5133025895708,8.27726687035231
Lower middle income,23.5287174805576,8.282661525640293
Lower middle income,23.532148331901,8.283860124816895
Lower middle income,23.5616684954464,8.293753261890025
Lower middle income,23.5905439872093,8.298812579514776
Lower middle income,23.628811069379,8.308661644719905
Lower middle income,23.6509117975437,8.31568316880682
Lower middle income,23.6717313039916,8.32146438615097
Lower middle income,23.6749074349425,8.322054445992777
Lower middle income,23.6830079243241,8.323664164877057
Lower middle income,23.7031423246597,8.32889898518861
Lower middle income,23.7855427287518,8.357194518723533
Lower middle income,23.8355038474074,8.36914204617707
Lower middle income,23.8438925112125,8.37182637592841
Lower middle income,23.8562334816964,8.375532322507285
Lower middle income,23.8601556860526,8.376858287971539
Lower middle income,23.8847336743931,8.385106540894737
Lower middle income,23.9268962510898,8.399021966070132
Lower middle income,23.9281241214968,8.399422956385779
Lower middle income,23.9773066587041,8.412408720625876
Lower middle income,23.9823906217099,8.413531778562675
Lower middle income,24.0342362299869,8.427411942726565
Lower middle income,24.038998981558,8.428950055646773
Lower middle income,24.0472760450107,8.431614875352734
Lower middle income,24.159251809913,8.466132012102179
Lower middle income,24.1617000780788,8.466882045974378
Lower middle income,24.1998260825338,8.478453903690335
Lower middle income,24.2910037565841,8.503361790355939
Lower middle income,24.3334719448099,8.515047747570215
Lower middle income,24.3367533257978,8.516005535854193
Lower middle income,24.3546217390941,8.520558865238526
Lower middle income,24.3549702746199,8.520645610803854
Lower middle income,24.3608827907579,8.522120406194926
Lower middle income,24.3894884764733,8.530168056075965
Lower middle income,24.4407777503837,8.544894860161993
Lower middle income,24.571365581797,8.581525147863282
Lower middle income,24.5783555867885,8.5833619410747
Lower middle income,24.5986998581529,8.588912351619367
Lower middle income,24.6137378801078,8.59273855836239
Lower middle income,24.6143543607621,8.592896142592929
Lower middle income,24.6210474165543,8.594610714115275
Lower middle income,24.6612488640508,8.60543147658865
Lower middle income,24.7473556145833,8.628999728310378
Lower middle income,24.7957183414275,8.642351115596282
Lower middle income,24.8194227019307,8.648935107135607
Lower middle income,24.9839215563114,8.694300794864242
Lower middle income,24.988217664925,8.695432305220653
Lower middle income,24.9966239249849,8.697651810401798
Lower middle income,25.0222903632995,8.704627710710106
Lower middle income,25.0764734867519,8.719456675867912
Lower middle income,25.1369225017193,8.735893063633219
Lower middle income,25.1666474141621,8.743894042144433
Lower middle income,25.2361352056186,8.762703404312996
Lower middle income,25.3550774107525,8.7944934525816
Lower middle income,25.3810675516058,8.801382324570962
Lower middle income,25.3949728712213,8.805057767319829
Lower middle income,25.4503082973249,8.819612859382719
Lower middle income,25.4754298264334,8.826216304337496
Lower middle income,25.4800278816813,8.827434223219985
Lower middle income,25.516427691348,8.837087825338852
Lower middle income,25.6033444308362,8.859703641050379
Lower middle income,25.7264270127484,8.891513104831278
Lower middle income,25.7543437382475,8.898700446332153
Lower middle income,25.8256617810862,8.917192902025565
Lower middle income,25.8316008392796,8.918719323165432
Lower middle income,25.9001429708567,8.936373959635564
Lower middle income,25.900562756214,8.936482298497246
Lower middle income,25.9607434901961,8.952052099820698
Lower middle income,25.9733417118826,8.955328694002636
Lower middle income,26.000744047619,8.96243057749237
Lower middle income,26.0078083562899,8.964262858596912
Lower middle income,26.010634893617,8.964996246618398
Lower middle income,26.0800476015471,8.9830613275755
Lower middle income,26.1194285739284,8.993361098091473
Lower middle income,26.2503761127983,9.027835058975084
Lower middle income,26.2687594590636,9.03269631889919
Lower middle income,26.3189430810628,9.045948585181142
Lower middle income,26.345781930627,9.053021152695145
Lower middle income,26.3850747469865,9.063416719422134
Lower middle income,26.4228805215621,9.073369048611745
Lower middle income,26.5852480507831,9.116239060196873
Lower middle income,26.6989347082325,9.146303354153295
Lower middle income,26.7771453792424,9.16677793152033
Lower middle income,26.7792920865208,9.167336506107775
Lower middle income,26.8186709439019,9.177748349228953
Lower middle income,26.8507800487384,9.186307078477821
Lower middle income,26.9478632047373,9.211850744243874
Lower middle income,26.9831832081605,9.2211028183015
Lower middle income,26.999529161293,9.225365081151763
Lower middle income,27.0126255383172,9.228764713736648
Lower middle income,27.0803523056205,9.246112369268992
Lower middle income,27.1194744816311,9.255943795465528
Lower middle income,27.1229213016834,9.25680307829813
Lower middle income,27.1368964832108,9.260275456917508
Lower middle income,27.1794977008528,9.27088593972152
Lower middle income,27.2045411431657,9.277037002688807
Lower middle income,27.2219333162386,9.281236428601009
Lower middle income,27.2832990018419,9.295818142416184
Lower middle income,27.2960548760812,9.298865456493884
Lower middle income,27.3263592647173,9.306343127562304
Lower middle income,27.5350924245587,9.35447135533552
Lower middle income,27.5538074614607,9.358372634839291
Lower middle income,27.646803095692,9.37928954239473
Lower middle income,27.7032603763801,9.390057916245478
Lower middle income,27.7888811657442,9.405158559376773
Lower middle income,27.9460685483871,9.430130162212535
Lower middle income,27.9774301281141,9.434346406475184
Lower middle income,28.0647253576682,9.445565927223889
Lower middle income,28.1047331319235,9.454217710850964
Lower middle income,28.1136193139194,9.455210289586825
Lower middle income,28.2115504746229,9.471622365311742
Lower middle income,28.2843891251411,9.4793981220581
Lower middle income,28.3160836583643,9.482046758931654
Lower middle income,28.3218108284288,9.482506451285948
Lower middle income,28.3421240021292,9.484090558559036
Lower middle income,28.3775066840527,9.486679057728674
Lower middle income,28.4019767108514,9.488344403652082
Lower middle income,28.4327573552977,9.490297646470143
Lower middle income,28.568852953675,9.498931589249061
Lower middle income,28.5708133962533,9.499011713333642
Lower middle income,28.6835994366913,9.502704378581523
Lower middle income,28.7468127301917,9.50402245749198
Lower middle income,28.788471849866,9.504617132032967
Lower middle income,28.7936977659263,9.50467703446136
Lower middle income,28.8193727516557,9.50657170799689
Lower middle income,28.8454982608704,9.51160766307963
Lower middle income,28.9194518919902,9.515449743723334
Lower middle income,28.9435600578871,9.515376408912223
Lower middle income,29.0065877491575,9.524085920555805
Lower middle income,29.0404231808259,9.526980849942957
Lower middle income,29.1148422384552,9.525576109646233
Lower middle income,29.1257113295396,9.525310226731047
Lower middle income,29.1507287630248,9.52463853826277
Lower middle income,29.2312467118594,9.52538449127367
Lower middle income,29.2635345695181,9.524057067637187
Lower middle income,29.3870497209538,9.519606376331913
Lower middle income,29.6446413936213,9.507080882718245
Lower middle income,29.6563562180026,9.505883834804422
Lower middle income,29.6574783738711,9.505767965791936
Lower middle income,29.6612055811499,9.505381598975594
Lower middle income,29.728234109817,9.503335932540386
Lower middle income,29.7516540862651,9.504097926126686
Lower middle income,29.7528344671202,9.503959986157488
Lower middle income,29.9323096392457,9.500981164736848
Lower middle income,29.9588422073855,9.497128074517477
Lower middle income,29.9831800685541,9.496192711991432
Lower middle income,30.1767255413004,9.470394970857674
Lower middle income,30.2739569009753,9.45562677746922
Lower middle income,30.5447649065873,9.39377077227533
Lower middle income,30.5754363978224,9.388526128614846
Lower middle income,30.5810596692926,9.387118733936504
Lower middle income,30.642618694362,9.372566099555016
Lower middle income,30.6598378372886,9.372080427794014
Lower middle income,30.7081414238993,9.359738206348167
Lower middle income,30.9485447694302,9.295271176066139
Lower middle income,30.9947140797693,9.282755671783084
Lower middle income,31.1039847027811,9.253231259839545
Lower middle income,31.1384532684289,9.243976263461205
Lower middle income,31.1805304545116,9.232732934676877
Lower middle income,31.2030896900167,9.226733214548352
Lower middle income,31.2682859914516,9.212456186656006
Lower middle income,31.2834830504134,9.208443154631388
Lower middle income,31.363976770146,9.190908011995381
Lower middle income,31.3914039719613,9.183739844935737
Lower middle income,31.4645189109948,9.164835819302649
Lower middle income,31.4883458646617,9.158743547454286
Lower middle income,31.7209356005232,9.101269703204844
Lower middle income,31.754243509919,9.09453483201943
Lower middle income,31.9102667716251,9.061428872685724
Lower middle income,31.9226930495385,9.058594825494195
Lower middle income,31.9231547017189,9.058489756653682
Lower middle income,32.0987503586538,9.021301009986532
Lower middle income,32.1082649097792,9.019238999862003
Lower middle income,32.1934757962591,9.001012577868279
Lower middle income,32.491028066305,8.940124000465776
Lower middle income,32.504255276611,8.937475705027667
Lower middle income,32.7553370362813,8.88743651996756
Lower middle income,32.7650406936539,8.88550145675981
Lower middle income,32.8404720008729,8.870433367399569
Lower middle income,32.9273140772344,8.85444800402809
Lower middle income,33.2347577458968,8.79251513381231
Lower middle income,33.2539734687344,8.788583244790809
Lower middle income,33.3540361533182,8.768175066835772
Lower middle income,33.5806023436423,8.722691327891354
Lower middle income,33.857133934242,8.66918275700992
Lower middle income,33.9384705525426,8.654090187162124
Lower middle income,34.0580868030095,8.631892375283137
Lower middle income,34.1271103896104,8.619323099900145
Lower middle income,34.2013655735219,8.60584847349408
Lower middle income,34.3003455784889,8.588311735424943
Lower middle income,34.3814856792652,8.574185590929693
Lower middle income,34.4350683528958,8.564972029448262
Lower middle income,34.4413095023234,8.56390455737986
Lower middle income,34.4701111376771,8.55897569171696
Lower middle income,34.6748709059884,8.524701755310447
Lower middle income,34.7570505130386,8.51122850688274
Lower middle income,35.1069043263026,8.453771658776864
Lower middle income,35.1596865348136,8.445435493092049
Lower middle income,35.3560030230532,8.414634696192786
Lower middle income,35.4098251149846,8.406284532048643
Lower middle income,35.4546127427759,8.399374054757137
Lower middle income,35.7658157602664,8.352116344128946
Lower middle income,35.7993975403846,8.347124546391926
Lower middle income,36.2899611131163,8.275003728515706
Lower middle income,36.6644580240522,8.217630232259706
Lower middle income,36.7876684138932,8.199445467072186
Lower middle income,36.8198394087526,8.19470268957199
Lower middle income,36.9131624895797,8.1805875729457
Lower middle income,37.4087580291971,8.104688854449119
Lower middle income,37.9643297727243,8.020221705914329
Lower middle income,38.0412024485197,8.008397174125212
Lower middle income,38.0424315872518,8.008207725495444
Lower middle income,38.1514780762757,7.991358161483205
Lower middle income,38.4384385635636,7.946715559802995
Lower middle income,38.8245673019443,7.886251699704301
Lower middle income,39.1849087558189,7.828539773095211
Lower middle income,39.3800337141787,7.798090635853594
Lower middle income,39.3856672228845,7.797213925546581
Lower middle income,39.5456208499227,7.772384534742445
Lower middle income,39.67625687332,7.752202170692249
Lower middle income,39.7931726839377,7.734216843901014
Lower middle income,40.0343775191559,7.696482045483965
Lower middle income,40.7425420004418,7.588504506606644
Lower middle income,40.7900153935041,7.581313413693846
Lower middle income,40.8893195943455,7.566288421686382
Lower middle income,41.9800303843813,7.402907477396988
Lower middle income,42.0369611132274,7.394452283879529
Lower middle income,42.2051303881271,7.3695079043994
Lower middle income,42.2075356620944,7.369151454382082
Lower middle income,43.0003971409803,7.251998028701314
Lower middle income,43.5039112172941,7.177783368973651
Lower middle income,44.1125424109673,7.088114836644446
Lower middle income,45.1149956874972,6.9405522315658175
Lower middle income,45.2241686023226,6.924507320124481
Lower middle income,45.5183874101034,6.881306677740792
Lower middle income,47.0619118613753,6.655690107374833
Lower middle income,47.55897247437,6.583401771039618
Lower middle income,47.6230923932332,6.574089802862247
Lower middle income,48.1631899575411,6.495772446608157
Lower middle income,49.3162009732759,6.329351957778222
Lower middle income,49.4098716181766,6.315881955299097
Lower middle income,49.7747231971075,6.263491840104797
Lower middle income,50.1923083417218,6.203678872674809
Lower middle income,52.3538771979134,5.896478552003896
Lower middle income,52.8292050129417,5.829499658590399
Lower middle income,52.9388411580276,5.814078669861318
Lower middle income,53.1115211572783,5.789810510169959
Lower middle income,53.6774156749723,5.710460052878
Lower middle income,54.8259807101429,5.550317817819103
Lower middle income,56.7389052378703,5.286465310043147
Lower middle income,58.6863280854143,5.021196760765059
Lower middle income,59.7323943661972,4.879845002926576
Upper middle income,5.36060427515955,-1.2385273036626427
Upper middle income,5.36824973060621,-1.2323757651292395
Upper middle income,6.12723548111122,-0.6225575382894181
Upper middle income,6.75640343045579,-0.117763600175447
Upper middle income,7.45982628777084,0.44633316392854405
Upper middle income,7.60311109567282,0.561236152641045
Upper middle income,8.40849765830984,1.2073135066434424
Upper middle income,8.80431153717747,1.5250652158734372
Upper middle income,9.68098696341184,2.2296170884289004
Upper middle income,9.89863794741844,2.4046808014857026
Upper middle income,10.0326539804076,2.5124925947061763
Upper middle income,10.3114759579941,2.73679074154027
Upper middle income,10.4747103318631,2.868068334073134
Upper middle income,10.4972371050945,2.88618159073431
Upper middle income,10.6509542219875,3.009753008838927
Upper middle income,10.956269832076,3.2549630354876946
Upper middle income,10.9675036927622,3.263976743659876
Upper middle income,11.0787525785706,3.3531940112556837
Upper middle income,11.121740141078,3.38764325074312
Upper middle income,11.1788928875284,3.433419007075913
Upper middle income,11.4520958083832,3.6517501605765745
Upper middle income,11.6222868706864,3.787238830400345
Upper middle income,11.6629874908021,3.8195672796151308
Upper middle income,11.8620163903183,3.9771738286948883
Upper middle income,11.9606480900889,4.054938357150791
Upper middle income,11.9961111699788,4.082835710408051
Upper middle income,12.0243310083132,4.105009726071993
Upper middle income,12.2437286808214,4.276545218316271
Upper middle income,12.2516997981465,4.282745785404642
Upper middle income,12.262336406923,4.291016008709508
Upper middle income,12.3439768860353,4.35434464526939
Upper middle income,12.3555984948472,4.363337333811521
Upper middle income,12.4554038132851,4.440321804071052
Upper middle income,12.5296763663867,4.497309370991027
Upper middle income,12.5584891892561,4.519342548946922
Upper middle income,12.577217543839,4.5336410244931
Upper middle income,12.600096299438,4.551082957330748
Upper middle income,12.6639226700099,4.599590713141727
Upper middle income,12.6801434398089,4.611881989684298
Upper middle income,12.7012085705548,4.627821487802803
Upper middle income,12.7891339388708,4.694068796180287
Upper middle income,12.9548343927735,4.817603561818436
Upper middle income,12.990846906531,4.8442161750876
Upper middle income,13.0702218579402,4.902570936184585
Upper middle income,13.1211132531664,4.939768082652299
Upper middle income,13.1844588975777,4.98583704935913
Upper middle income,13.1888544891641,4.989024532478345
Upper middle income,13.2315521628499,5.019926418527638
Upper middle income,13.2478542787631,5.031696603890199
Upper middle income,13.2809351068118,5.055535029882733
Upper middle income,13.287019863083,5.059913256351617
Upper middle income,13.32294180481,5.085721145584918
Upper middle income,13.3459292339402,5.102202601234851
Upper middle income,13.3716236565088,5.1205959291337315
Upper middle income,13.3815868210307,5.127720293002101
Upper middle income,13.4811433918214,5.198712437772829
Upper middle income,13.5591549936245,5.2541797002997015
Upper middle income,13.5715109058821,5.262960823648216
Upper middle income,13.5782161405896,5.267815942031497
Upper middle income,13.622754491018,5.300490404199488
Upper middle income,13.6489047195967,5.319048685501071
Upper middle income,13.6658599784215,5.331082804971451
Upper middle income,13.6761374504386,5.338377720824217
Upper middle income,13.7426852363366,5.385616841240679
Upper middle income,13.7608447488584,5.398507301591584
Upper middle income,13.8064962743768,5.430908865911569
Upper middle income,13.8472241177654,5.459806788601238
Upper middle income,13.8767930078896,5.480778673637259
Upper middle income,13.8798064035573,5.482915446648945
Upper middle income,13.9180494412462,5.5100236479131945
Upper middle income,13.9267732202243,5.51620458590237
Upper middle income,13.9565530197219,5.537294610530614
Upper middle income,13.9969815756662,5.566028669566285
Upper middle income,14.1293141067755,5.659392463997466
Upper middle income,14.1475355173826,5.67222105695012
Upper middle income,14.1791183183273,5.6944422887952655
Upper middle income,14.1990461422681,5.708454303686465
Upper middle income,14.2377353964256,5.7356398930735075
Upper middle income,14.2446969324299,5.740529129480684
Upper middle income,14.2792524539349,5.76478845287533
Upper middle income,14.2918485650898,5.773627681301066
Upper middle income,14.296679671822,5.777068884008604
Upper middle income,14.3170663726314,5.791449842409039
Upper middle income,14.3510519361724,5.815263924464802
Upper middle income,14.3792899434873,5.835041733629961
Upper middle income,14.4635966292136,5.894047585131078
Upper middle income,14.4840237141834,5.908336187527286
Upper middle income,14.5405283332629,5.947848227332547
Upper middle income,14.5757696096639,5.972484838990981
Upper middle income,14.5937583309593,5.985059453722268
Upper middle income,14.6084607155985,5.995336667286799
Upper middle income,14.6369773950796,6.015270783994637
Upper middle income,14.65691258189,6.029203857021507
Upper middle income,14.6607730687941,6.031902699540496
Upper middle income,14.6643831280374,6.034426523365825
Upper middle income,14.7389463113797,6.086485455768915
Upper middle income,14.7481168654162,6.0928957154071846
Upper middle income,14.79993720702,6.1291287418415985
Upper middle income,14.8004343121091,6.129476414846227
Upper middle income,14.8854082962092,6.188939174985199
Upper middle income,14.9033038555657,6.201471392864402
Upper middle income,14.971685883878,6.249395020674905
Upper middle income,14.9840778035976,6.258086195390941
Upper middle income,14.9869568249983,6.260105733668367
Upper middle income,14.9889127441024,6.261477814406245
Upper middle income,14.9892440073755,6.261710201666099
Upper middle income,15.0108794950112,6.276891382850553
Upper middle income,15.0969119559144,6.337331372159484
Upper middle income,15.1125539013878,6.348333745376912
Upper middle income,15.1156357198185,6.350501986355686
Upper middle income,15.1375075649857,6.365633821554617
Upper middle income,15.1486056397082,6.3730286271222525
Upper middle income,15.1621987548244,6.382584178562664
Upper middle income,15.1672389589002,6.386128144768125
Upper middle income,15.1768969757955,6.392920351330677
Upper middle income,15.1875075775715,6.400384386654984
Upper middle income,15.2629254462823,6.453491151339506
Upper middle income,15.3131192712155,6.488882526949001
Upper middle income,15.3819680765091,6.5373901958280385
Upper middle income,15.3995333206406,6.549791527798491
Upper middle income,15.4176100849581,6.562556201722038
Upper middle income,15.4340587923837,6.574172914570489
Upper middle income,15.4459637589079,6.582581509336677
Upper middle income,15.4711697443353,6.600386579297673
Upper middle income,15.4764743961023,6.604133936973883
Upper middle income,15.4772755322016,6.604699888048359
Upper middle income,15.5146982752804,6.631137478402948
Upper middle income,15.524327323785,6.6379399616289465
Upper middle income,15.531448507891,6.642970653553545
Upper middle income,15.5335271476926,6.6444390676592
Upper middle income,15.581752639827,6.678502202487756
Upper middle income,15.6347284676582,6.715900731569115
Upper middle income,15.6431129639201,6.7218168964467715
Upper middle income,15.6434529946574,6.722056804521322
Upper middle income,15.6496469618393,6.7264266593560995
Upper middle income,15.6877990430622,6.753329528104215
Upper middle income,15.7024239847946,6.763635208692716
Upper middle income,15.713332592016,6.771319195119844
Upper middle income,15.7154667069,6.7728221492801
Upper middle income,15.7180431941944,6.774636505956128
Upper middle income,15.7185967396186,6.775026291381027
Upper middle income,15.7952069716776,6.827938321403246
Upper middle income,15.7989228007181,6.830543933505015
Upper middle income,15.8049377773119,6.8347607307343035
Upper middle income,15.8525009127419,6.868054488869716
Upper middle income,15.8699063132657,6.880212364353661
Upper middle income,15.8714091473802,6.881261380383657
Upper middle income,15.8729291533431,6.882322260199072
Upper middle income,15.8783049029154,6.886073231845367
Upper middle income,15.893069642886,6.8963671022965025
Upper middle income,15.8937872782322,6.896867109946141
Upper middle income,16.0153273652065,6.9799289257603805
Upper middle income,16.1185231151101,7.049996732634261
Upper middle income,16.1395936873294,7.063287296403157
Upper middle income,16.1506040980019,7.070775868787326
Upper middle income,16.1539554329991,7.0730535786454025
Upper middle income,16.1763687426656,7.088265642261794
Upper middle income,16.192649393261,7.099291076403925
Upper middle income,16.1989616416181,7.10355992098141
Upper middle income,16.2041936592933,7.107095640673393
Upper middle income,16.2136300913179,7.1125346275497705
Upper middle income,16.215975968932,7.113762391470143
Upper middle income,16.2236055776892,7.1177478888725085
Upper middle income,16.2604507305443,7.1415497633502305
Upper middle income,16.2719133907858,7.149217124384566
Upper middle income,16.2875460096688,7.159652063038179
Upper middle income,16.2895111851898,7.160961997913151
Upper middle income,16.2924307205255,7.162907304822346
Upper middle income,16.3155701874525,7.178291131650459
Upper middle income,16.3538873994638,7.202884261990537
Upper middle income,16.3687813304511,7.212680917747215
Upper middle income,16.3707699852869,7.213986851160073
Upper middle income,16.3735582258297,7.215817017610093
Upper middle income,16.3871952666458,7.224753872893659
Upper middle income,16.4195691760111,7.24587351175807
Upper middle income,16.4561770012345,7.269590663222037
Upper middle income,16.4625471698113,7.273699860656516
Upper middle income,16.4653377433108,7.275498313309633
Upper middle income,16.5170022576283,7.308078396428395
Upper middle income,16.5253249746361,7.313382521443351
Upper middle income,16.5310096147082,7.317000746847493
Upper middle income,16.5334400250497,7.318546554796106
Upper middle income,16.5447137431608,7.324964185262965
Upper middle income,16.5504331560808,7.327692987016567
Upper middle income,16.5562436889936,7.330457290037187
Upper middle income,16.5822544455447,7.346170890898219
Upper middle income,16.6034392821689,7.359447967228595
Upper middle income,16.6401603619162,7.38223746398163
Upper middle income,16.6414661565525,7.383052973700774
Upper middle income,16.6463005827635,7.386070794912704
Upper middle income,16.6578922716201,7.393297554007779
Upper middle income,16.6643833188834,7.397338679378863
Upper middle income,16.668561085604,7.399937470266234
Upper middle income,16.7024057741857,7.420928352541584
Upper middle income,16.7024197252749,7.420936982367553
Upper middle income,16.7190029702231,7.431181820905852
Upper middle income,16.725296853536,7.435063220965951
Upper middle income,16.7262803273827,7.435669385445921
Upper middle income,16.7288006426232,7.437222367293703
Upper middle income,16.7562013856216,7.453625530029736
Upper middle income,16.7569097918923,7.454060071135234
Upper middle income,16.7746797287114,7.464945230664187
Upper middle income,16.8018814009636,7.481551456927806
Upper middle income,16.8883036070873,7.5284978174232
