country_code,country_name,income_group,year,urbanization_pct,real_MUQ
KOR,"Korea, Rep.",High income,1966,33.103455,3.806339
KOR,"Korea, Rep.",High income,1967,34.558830,7.571552
KOR,"Korea, Rep.",High income,1968,36.533258,5.074371
KOR,"Korea, Rep.",High income,1969,38.709989,7.349226
KOR,"Korea, Rep.",High income,1970,40.708527,13.952595
KOR,"Korea, Rep.",High income,1973,45.147374,4.468059
KOR,"Korea, Rep.",High income,1974,46.509403,5.441339
KOR,"Korea, Rep.",High income,1975,47.967397,13.392033
KOR,"Korea, Rep.",High income,1976,49.573656,13.843917
KOR,"Korea, Rep.",High income,1977,51.302703,6.961391
KOR,"Korea, Rep.",High income,1978,53.095580,7.135191
KOR,"Korea, Rep.",High income,1979,54.898778,13.350418
KOR,"Korea, Rep.",High income,1982,59.950567,11.758242
KOR,"Korea, Rep.",High income,1983,61.544269,8.986089
KOR,"Korea, Rep.",High income,1984,63.149438,16.058193
KOR,"Korea, Rep.",High income,1985,64.795281,18.275346
KOR,"Korea, Rep.",High income,1986,66.577110,12.678338
KOR,"Korea, Rep.",High income,1987,68.562847,9.814883
KOR,"Korea, Rep.",High income,1988,70.587784,11.262607
KOR,"Korea, Rep.",High income,1989,72.466037,11.052019
KOR,"Korea, Rep.",High income,1990,73.985116,7.046802
KOR,"Korea, Rep.",High income,1991,75.160602,10.334879
KOR,"Korea, Rep.",High income,1994,77.858565,16.451347
KOR,"Korea, Rep.",High income,1995,78.400437,13.850241
KOR,"Korea, Rep.",High income,1996,78.750815,16.906127
KOR,"Korea, Rep.",High income,1998,79.181237,-4.525162
KOR,"Korea, Rep.",High income,1999,79.362339,12.220079
KOR,"Korea, Rep.",High income,2000,79.579961,7.838570
KOR,"Korea, Rep.",High income,2002,80.276629,17.048857
KOR,"Korea, Rep.",High income,2003,80.707794,18.274687
KOR,"Korea, Rep.",High income,2006,81.566462,18.436644
KOR,"Korea, Rep.",High income,2008,81.835083,15.138992
KOR,"Korea, Rep.",High income,2010,81.968508,15.334587
KOR,"Korea, Rep.",High income,2011,81.961541,18.826537
KOR,"Korea, Rep.",High income,2016,81.555924,14.002835
KOR,"Korea, Rep.",High income,2017,81.471030,8.918453
LTU,Lithuania,High income,1996,67.266313,5.980159
LTU,Lithuania,High income,1997,67.185976,4.748507
LTU,Lithuania,High income,1998,67.108956,7.300878
LTU,Lithuania,High income,2001,66.928610,5.739737
LTU,Lithuania,High income,2002,66.888710,11.281892
LTU,Lithuania,High income,2003,66.759666,7.055944
LTU,Lithuania,High income,2004,66.602257,9.061455
LTU,Lithuania,High income,2005,66.578491,11.016630
LTU,Lithuania,High income,2006,66.638153,6.998280
LTU,Lithuania,High income,2007,66.718498,6.720036
LTU,Lithuania,High income,2009,66.781662,-0.526314
LTU,Lithuania,High income,2011,66.751834,5.051548
LTU,Lithuania,High income,2013,67.009209,7.794716
LTU,Lithuania,High income,2014,67.151494,13.441600
LTU,Lithuania,High income,2015,67.228249,15.839651
LTU,Lithuania,High income,2016,67.189423,19.302966
LTU,Lithuania,High income,2017,67.101295,16.333458
LTU,Lithuania,High income,2018,67.146474,13.407311
LTU,Lithuania,High income,2019,67.245735,14.383779
LUX,Luxembourg,High income,1971,74.887774,3.306590
LUX,Luxembourg,High income,1972,75.506764,16.497633
LUX,Luxembourg,High income,1973,76.188784,12.797036
LUX,Luxembourg,High income,1975,77.626423,10.916880
LUX,Luxembourg,High income,1979,79.987618,15.938048
LUX,Luxembourg,High income,1980,80.302385,5.974103
LUX,Luxembourg,High income,1983,80.600224,-3.031834
LUX,Luxembourg,High income,1985,80.687240,-3.176382
LUX,Luxembourg,High income,1986,80.721847,1.977359
LUX,Luxembourg,High income,1987,80.757556,3.606747
LUX,Luxembourg,High income,1988,80.799643,7.537062
LUX,Luxembourg,High income,1989,80.853384,8.686379
LUX,Luxembourg,High income,1990,80.924054,8.621335
LUX,Luxembourg,High income,1991,81.025113,3.981277
LUX,Luxembourg,High income,1992,81.200200,-2.752041
LUX,Luxembourg,High income,1993,81.464750,4.138896
LUX,Luxembourg,High income,1997,83.070353,5.604460
LUX,Luxembourg,High income,1998,83.531620,6.666849
LUX,Luxembourg,High income,1999,83.986040,4.083716
LUX,Luxembourg,High income,2001,84.817325,5.349418
LUX,Luxembourg,High income,2004,85.979910,10.116247
LUX,Luxembourg,High income,2007,87.183195,5.345923
LUX,Luxembourg,High income,2008,87.603766,11.452089
LUX,Luxembourg,High income,2009,88.037908,-2.867192
LUX,Luxembourg,High income,2011,88.956281,5.145910
LUX,Luxembourg,High income,2014,90.457781,11.364283
LUX,Luxembourg,High income,2016,91.535709,13.357959
LUX,Luxembourg,High income,2017,92.096377,14.226166
LUX,Luxembourg,High income,2019,93.258984,4.180705
LVA,Latvia,High income,1996,68.849553,-4.962214
LVA,Latvia,High income,1998,68.294653,1.778511
LVA,Latvia,High income,2000,68.052056,7.433756
LVA,Latvia,High income,2001,68.016366,11.341234
LVA,Latvia,High income,2003,67.949384,8.122770
LVA,Latvia,High income,2004,67.920670,6.222225
LVA,Latvia,High income,2005,67.895391,7.898505
LVA,Latvia,High income,2006,67.873734,5.893542
LVA,Latvia,High income,2007,67.855885,7.254650
LVA,Latvia,High income,2009,67.832365,-0.497534
LVA,Latvia,High income,2010,67.827068,1.007157
LVA,Latvia,High income,2011,67.826690,1.905848
LVA,Latvia,High income,2012,67.833164,3.324632
LVA,Latvia,High income,2016,67.930711,-2.012909
LVA,Latvia,High income,2017,67.970687,3.863160
LVA,Latvia,High income,2018,68.016035,5.893093
MAC,"Macao SAR, China",High income,1984,98.954451,11.411699
MAC,"Macao SAR, China",High income,1986,99.191295,4.762278
MAC,"Macao SAR, China",High income,1987,99.305303,9.373109
MAC,"Macao SAR, China",High income,1988,99.414333,10.164346
MAC,"Macao SAR, China",High income,1989,99.516860,13.548681
MAC,"Macao SAR, China",High income,1990,99.611357,18.254555
MAC,"Macao SAR, China",High income,1991,99.696300,5.689185
MAC,"Macao SAR, China",High income,1992,99.770162,4.638118
MAC,"Macao SAR, China",High income,1996,99.932588,-2.201283
MAC,"Macao SAR, China",High income,1998,99.971570,-3.756322
MAC,"Macao SAR, China",High income,2000,99.995793,-0.475896
MAC,"Macao SAR, China",High income,2001,99.999898,-1.831440
MAC,"Macao SAR, China",High income,2002,100.000000,2.708774
MAC,"Macao SAR, China",High income,2003,100.000000,2.455593
MAC,"Macao SAR, China",High income,2004,100.000000,3.407236
MAC,"Macao SAR, China",High income,2005,100.000000,3.035537
MAC,"Macao SAR, China",High income,2006,100.000000,4.155761
MAC,"Macao SAR, China",High income,2007,100.000000,6.705842
MAC,"Macao SAR, China",High income,2009,100.000000,-1.850898
MAC,"Macao SAR, China",High income,2011,100.000000,6.029571
MAC,"Macao SAR, China",High income,2012,100.000000,6.820022
MAC,"Macao SAR, China",High income,2013,100.000000,13.497568
MAC,"Macao SAR, China",High income,2014,100.000000,4.575618
MAC,"Macao SAR, China",High income,2019,100.000000,-3.232338
MLT,Malta,High income,1974,89.414991,5.076519
MLT,Malta,High income,1975,89.436152,11.387624
MLT,Malta,High income,1976,89.460277,4.947573
MLT,Malta,High income,1979,89.550381,6.545675
MLT,Malta,High income,1981,89.625176,11.220013
MLT,Malta,High income,1982,89.666977,14.781126
MLT,Malta,High income,1983,89.711708,16.056774
MLT,Malta,High income,1987,90.063821,7.104470
MLT,Malta,High income,1989,90.660004,11.117598
MLT,Malta,High income,1990,91.031932,6.931202
MLT,Malta,High income,1993,92.164907,10.395585
MLT,Malta,High income,1994,92.471031,18.780799
MLT,Malta,High income,1995,92.697347,9.421984
MLT,Malta,High income,1998,93.089771,14.499705
MLT,Malta,High income,2000,93.278339,5.129365
MLT,Malta,High income,2002,93.443110,-3.518834
MLT,Malta,High income,2003,93.524103,4.537075
MLT,Malta,High income,2005,93.698519,13.925238
MLT,Malta,High income,2007,93.911823,10.803485
MLT,Malta,High income,2010,94.241244,9.573326
MLT,Malta,High income,2011,94.315592,-4.575767
MLT,Malta,High income,2012,94.362626,4.478995
MLT,Malta,High income,2014,94.412513,14.408793
MLT,Malta,High income,2015,94.438770,3.284980
MLT,Malta,High income,2018,94.724237,7.793773
MLT,Malta,High income,2019,94.933203,8.059637
NLD,Netherlands,High income,1970,62.085855,8.390237
NLD,Netherlands,High income,1977,64.584999,10.150757
NLD,Netherlands,High income,1980,64.991058,16.477412
NLD,Netherlands,High income,1984,67.359926,9.974824
NLD,Netherlands,High income,1985,67.619904,9.803645
NLD,Netherlands,High income,1986,67.970352,11.623070
NLD,Netherlands,High income,1987,68.161831,17.710974
NLD,Netherlands,High income,1988,68.429772,6.668800
NLD,Netherlands,High income,1995,70.693627,13.317235
NLD,Netherlands,High income,1996,72.423331,9.444169
NLD,Netherlands,High income,1997,75.554237,13.008698
NLD,Netherlands,High income,1998,76.752319,12.012320
NLD,Netherlands,High income,1999,77.060743,6.950306
NLD,Netherlands,High income,2005,83.504895,17.230561
NLD,Netherlands,High income,2006,84.653228,8.055978
NLD,Netherlands,High income,2007,85.408923,4.573007
