city,region4,city_tier,pop_10k,gdp_100m,OCR_w1,Q_w1,K_100m,V_100m,ln_Pop,ln_OCR,ln_Q,ln_GDP,ln_K,ln_V
亳州市,中部,三线及以下,481.2124624624624,994.3567,1.6911485145966587,2.146579564701936,3791.0623973691736,8085.817534084085,6.1763088824818295,0.5254078925511462,0.763875675175538,6.902095995402906,8.240401574723844,8.997866884287449
赣州市,中部,三线及以下,880.8704168784951,2090.53235,1.5396048225357413,2.093954158928357,9040.395309920192,18845.343798855065,6.780910528714389,0.43152577475285564,0.7390542205794729,7.645174025443689,9.10945818140361,9.844021149040003
宿州市,中部,三线及以下,527.1402352048558,1293.81875,1.577145475626855,1.9280631465317315,5177.700223342485,9890.193397647952,6.267466614100763,0.4556165520629085,0.6565159480024905,7.165353395698412,8.55211626434093,9.19929897929391
福州市,东部,二线,792.7282065596651,5907.86195,0.7175353902620778,1.9118876545790695,26075.54987002353,50226.30520276052,6.675480422103538,-0.3319330081576924,0.6480910548375466,8.684039276756737,10.168753367662866,10.824294176458677
南京市,东部,新一线,849.6432132963989,10111.895,0.4291918066741079,1.9089466204645436,35499.15736149927,68170.18604610748,6.7448165123020045,-0.8458513581699026,0.6465515823120911,9.221467732630195,10.477264238886,11.129762593502402
廊坊市,东部,三线及以下,523.2245342886387,2590.0832,0.8824912415046688,1.8984738800406895,11531.01661643943,22517.580263301617,6.260010691797072,-0.12500641486453667,0.6410503423863256,7.8594452777297565,9.352795780793357,10.022051628137017
宜宾市,西部,三线及以下,461.5324137931035,1589.4786,1.1555400022691216,1.849483896186488,6352.88116098385,11679.954933581706,6.134552287214529,0.14456776914572805,0.614906625135129,7.37116131690697,8.756663715123347,9.36562939794855
上饶市,中部,三线及以下,641.6156763590392,1817.7664,1.763940888457979,1.8438450704455709,9090.508281209197,16761.488882152215,6.463989489481747,0.5675504470786725,0.6118531034081306,7.505363773632226,9.114986102132917,9.726839205541049
台州市,东部,三线及以下,654.5225638911788,3726.25635,0.599828254904354,1.805636645890167,11694.69913694672,21255.38473337055,6.483906059761326,-0.5111119065670783,0.5909132420009714,8.223159349116962,9.366890952902562,9.964365541469842
六安市,中部,三线及以下,487.4693361702127,1062.3177,2.0245335164317915,1.790206107975865,5474.111021213077,9724.58917162635,6.189227388295937,0.705339311765137,0.5823307573446832,6.968208309607057,8.607785170946487,9.182412923031476
周口市,中部,三线及以下,903.075944333996,2263.8615,1.408290347543636,1.7718006246404303,9262.568300657094,16411.42430087889,6.805806652133077,0.34237644922098487,0.5719963315414097,7.724827262540152,9.13373664346726,9.70573297500867
珠海市,东部,二线,198.31049822064057,2125.89095,0.3878761746003544,1.763248134950025,7015.906402161158,12436.979710320284,5.289833975226994,-0.9470691279220662,0.5671576393713089,7.661946264077399,8.855935193336059,9.428429548255794
保山市,西部,三线及以下,239.78449905482043,613.3904,1.8222206481027896,1.745992306592237,2706.6384853443033,4725.769972137618,5.479740599364888,0.6000558936475302,0.557323051103142,6.419001601084907,7.903462732614804,8.460785783717945
