panel,urban_pct_bin,MUQ_median,MUQ_q25,MUQ_q75,n_obs,city,year,tier,fai_gdp,MUQ,msa_name,region,hu_growth,category,beta,ci_lower,ci_upper
c_china_city,,,,,,开封市,2016.0,,0.7701475961315485,0.1680319317108207,,,,,,,
c_china_city,,,,,,张家口市,2016.0,,1.1127422260612632,2.558051543390046,,,,,,,
c_china_city,,,,,,徐州市,2012.0,二线,0.6687005113803285,0.2832828098718121,,,,,,,
c_china_city,,,,,,徐州市,2013.0,二线,0.6966306803450263,0.2294346954184639,,,,,,,
c_china_city,,,,,,徐州市,2014.0,二线,0.7396506785981213,-0.0542765177885122,,,,,,,
c_china_city,,,,,,徐州市,2015.0,二线,0.8019196446596808,0.3841504030096421,,,,,,,
c_china_city,,,,,,徐州市,2016.0,二线,0.8259130208727868,0.2864283210613311,,,,,,,
c_china_city,,,,,,德州市,2016.0,,0.865254467284239,0.2138000882772851,,,,,,,
c_china_city,,,,,,德阳市,2016.0,三线,0.6271659481885461,0.1641504244929148,,,,,,,
c_china_city,,,,,,忻州市,2016.0,,1.5321958664960023,-0.0929040001002071,,,,,,,
c_china_city,,,,,,怀化市,2016.0,,0.7725838526845827,0.5221765075290751,,,,,,,
c_china_city,,,,,,惠州市,2012.0,二线,0.5105194614905477,0.4649694324967492,,,,,,,
c_china_city,,,,,,惠州市,2013.0,二线,0.5231959433593938,-0.0152843519596689,,,,,,,
c_china_city,,,,,,惠州市,2014.0,二线,0.5355040519371062,0.4060437390295416,,,,,,,
c_china_city,,,,,,惠州市,2015.0,二线,0.5936026865470674,0.906248842014842,,,,,,,
c_china_city,,,,,,惠州市,2016.0,二线,0.5977742414783848,2.3792122270275105,,,,,,,
c_china_city,,,,,,成都市,2011.0,新一线,0.7212720122576172,0.8296100236648609,,,,,,,
c_china_city,,,,,,成都市,2012.0,新一线,0.7236932143455763,0.2880722851005291,,,,,,,
c_china_city,,,,,,成都市,2013.0,新一线,0.7137071382481449,0.4392889310032199,,,,,,,
c_china_city,,,,,,成都市,2014.0,新一线,0.6583114443753046,0.0886138415256154,,,,,,,
c_china_city,,,,,,成都市,2015.0,新一线,0.6431683150276971,0.2891369950942289,,,,,,,
c_china_city,,,,,,成都市,2016.0,新一线,0.6863056489425614,1.3615259921157263,,,,,,,
c_china_city,,,,,,扬州市,2012.0,三线,0.6080885040229101,0.282740253717332,,,,,,,
c_china_city,,,,,,扬州市,2013.0,三线,0.6227465998082785,0.0574862545749547,,,,,,,
c_china_city,,,,,,扬州市,2016.0,三线,0.7391329353752658,0.2369875944350365,,,,,,,
c_china_city,,,,,,承德市,2016.0,,1.1229808739084068,0.6371024975589219,,,,,,,
c_china_city,,,,,,抚州市,2016.0,,1.0333577227648365,0.3571898081245144,,,,,,,
c_china_city,,,,,,拉萨市,2016.0,,1.3702188492763854,0.9134688419510576,,,,,,,
c_china_city,,,,,,揭阳市,2016.0,,0.7402179940078704,-0.5349434484254669,,,,,,,
c_china_city,,,,,,攀枝花市,2016.0,,0.653710480672848,-0.1213220449299793,,,,,,,
c_china_city,,,,,,新乡市,2016.0,,0.9261135765346136,0.870881240355965,,,,,,,
c_china_city,,,,,,无锡市,2011.0,二线,0.4606268156124308,0.1159484696466001,,,,,,,
