sim,rho_pooled,within_all_negative,paradox,a2_met,shift_strength,mean_gap,mean_abs_beta
1797,-0.38900994272728867,True,False,False,1.4845918640957545,0.01225156523689413,0.09956983583474899
1798,-0.45029464420283993,True,False,False,2.3756002230886564,0.01810879669710529,0.08931463421697973
1799,-0.29450645504784884,True,False,False,1.9798429298252995,0.011243603490396164,0.055225765873722785
1800,-0.2168592585824221,True,False,False,2.142599464887281,0.013392168637670282,0.09772514618789249
1801,0.017326347548820127,True,True,False,1.8760611174117598,0.02187757591322717,0.09064224753835168
1802,-0.04846483875586979,False,False,False,2.948385189645728,0.0216006709255,0.08285945172298793
1803,0.04109318447367147,True,True,False,2.377041917342841,0.017437087352297445,0.05615966632690628
1804,-0.023300097208159877,True,False,False,2.1843367918457814,0.01754702097996445,0.07734544031833157
1805,-0.11692632714391003,True,False,False,0.982375521461458,0.01185181939827846,0.11548688247550185
1806,0.27833165761975187,False,False,False,2.1112992697086517,0.016761075957170028,0.06920348026076434
1807,0.2373389865658851,False,False,False,1.0342528154713762,0.019140319780539945,0.06733053879347181
1808,-0.03832671412632089,True,False,False,2.4036138376574536,0.018918304780368374,0.06690785623115539
1809,-0.025358858689824237,False,False,False,0.9958333622588101,0.01757214972686826,0.06364984254169662
1810,-0.4527154824380678,True,False,False,1.3810108534123506,0.025191528735877728,0.10011017499475333
1811,-0.30918488244507525,False,False,False,2.1308414418213255,0.013216290028918004,0.07822712264423358
1812,-0.47109044596593774,True,False,False,1.132752378221052,0.013446314185184315,0.07348043533604026
1813,-0.23733016597617515,True,False,False,1.6151397072389755,0.01998999827706106,0.09564758829048466
1814,0.23229668404548914,True,True,False,2.954121413170569,0.018337890218327674,0.060587893681497196
1815,0.09643829619457434,True,True,False,1.3297362852556087,0.025344546799684106,0.05659510611653656
1816,-0.3306469547298693,True,False,False,1.480853337192423,0.016046066455941258,0.10851051409128945
1817,-0.17283084781484523,True,False,False,1.4467447284786852,0.014517900352699701,0.09752419106545804
1818,-0.545390638208102,True,False,False,0.9041133310936729,0.013930477086901379,0.09918684127686626
1819,-0.33555648242380093,True,False,False,1.601875906970212,0.017852127437153153,0.08857286922699191
1820,0.02217960004084253,False,False,False,1.5619507549270188,0.024451197571446422,0.09251818633661966
1821,0.2690837641078051,True,True,False,1.5712233465607945,0.014991918892667716,0.0774653056760517
1822,-0.25013232009076725,True,False,False,2.3637834592782405,0.018337577847119143,0.0660150516846797
1823,-0.1477994924318578,False,False,False,1.3090205439001743,0.017906694961699277,0.08087377213551195
1824,0.24594713095489737,True,True,False,2.5704174398317674,0.020761401977544794,0.08041179102802228
1825,0.3145322166234989,True,True,False,2.037274423724611,0.019226426996853157,0.06981460189884903
1826,0.3706179682153384,False,False,False,1.0574735463623595,0.02188335917202407,0.0508119912595143
1827,-0.33462390851217805,True,False,False,2.0494181383549614,0.013100197949589823,0.05818915501836657
1828,0.02750406696528078,True,True,False,2.8825950390358996,0.012452466386338268,0.09426176296188839
1829,0.14640029849000777,True,True,False,2.9581025841557853,0.01858999991615572,0.09219274875905567
1830,-0.07091090663120356,True,False,False,1.3791290210235982,0.016312711489704035,0.06438225031178796
1831,-0.4860280297138035,True,False,False,2.212619855276322,0.020771247623744795,0.1197066159774907
1832,-0.10732830099814093,True,False,False,2.97068939617042,0.01896385318383863,0.05726171787971275
1833,0.18012492441269506,False,False,False,1.405390468265921,0.014919657330975474,0.06557621231463777
1834,0.3855642546373142,True,True,False,2.80465440809421,0.019194653228861137,0.06467283166339488
1835,-0.3472298860092851,True,False,False,1.2520264995138324,0.01718972535829572,0.09222137749873095
1836,-0.04393595749635395,True,False,False,2.0136139008092666,0.02164661098169798,0.08075430054844032
1837,0.2022564634598843,True,True,False,1.9183161537188682,0.019125657831673148,0.06782825486952129
1838,-0.2640510548622877,True,False,False,1.9207741486287326,0.017622319754752726,0.09572032256783969
1839,-0.26076913304596,True,False,False,1.027092421536382,0.011411195651321988,0.08465118443750325
1840,0.2457408672622467,True,True,False,2.531194156010265,0.020886781931967385,0.07208234402799836
1841,-0.058401469939465066,True,False,False,1.8992169228682187,0.019924087049678952,0.08575724544372151
1842,0.38324420597225206,True,True,False,0.8658997289098415,0.025451347594625768,0.07621500944163784
1843,-0.2660416113918845,True,False,False,0.6733666382550553,0.02109563883159271,0.11627927909422016
1844,0.048420429879396785,True,True,False,2.8710753243167324,0.018030677598092296,0.0795307971502224
1845,-0.5406047004689752,True,False,False,1.3223144098253468,0.012486323854067711,0.09691957046178715
1846,-0.35180442446134447,True,False,False,1.299783128377335,0.01265142006537573,0.07101139431535106
1847,-0.49878849279478343,True,False,False,2.3672440637822865,0.014095480693864945,0.10181001558205538
1848,-0.3619080138118223,True,False,False,2.3396783250429354,0.019496396554542696,0.0820677668677106
1849,0.0039113199818028525,True,True,False,0.6953300275032843,0.017338447642360214,0.08524124791207105
1850,-0.012696172952483382,True,False,False,1.7294426707499033,0.02463335754335169,0.059953407993398045
1851,0.23454722196898922,True,True,False,1.7236218374333088,0.01934141513145649,0.060019785226043613
1852,-0.1516140263975763,True,False,False,0.6650403464762948,0.014181709381892635,0.07316849086202253
1853,-0.36036605488238194,True,False,False,2.060833313850005,0.018872994314867855,0.1014572640565464
1854,-0.25872187098853366,True,False,False,2.9215239207093298,0.020555345049318833,0.07548404870762782
1855,-0.017696182915026774,True,False,False,2.0634155145737068,0.015412621815504776,0.05913585650095905
1856,-0.170789765022709,True,False,False,1.5689231921815125,0.01826220473320112,0.08559130577236537
1857,-0.3252869697450686,True,False,False,2.5487916278468594,0.020891898031106904,0.11274608784053741
1858,-0.1761702097346034,False,False,False,2.1810959152424014,0.012690266196992046,0.04656953626849816
1859,-0.3212235018418377,True,False,False,2.7347153515818254,0.01591687827826886,0.07744947023633336
1860,0.0949689971466679,True,True,False,1.118671071015695,0.01448486968193661,0.09102496525904277
1861,0.272019392042699,False,False,False,0.665903296419459,0.012968202853524798,0.05697119999274993
1862,-0.2653349276151355,True,False,False,2.1803677394388012,0.02134500196377147,0.0807236168760404
1863,0.23694129511967854,True,True,False,2.207918386257884,0.018002556357840486,0.05097761777009429
1864,-0.46626345548747633,True,False,False,0.6490086138460676,0.018245613178781248,0.12733514278279034
1865,-0.4193226357827652,False,False,False,0.5714614988375611,0.016012922904455263,0.07073030754358124
1866,0.3407505407303153,True,True,False,1.1431974069405333,0.01646907173122626,0.05597920779511357
1867,0.2334151313563989,True,True,False,0.8189160038558336,0.01843028081471465,0.06875091932034348
1868,-0.10214929672497707,True,False,False,2.583124549037043,0.021109569566628558,0.0931143710624463
1869,-0.039350777957773676,True,False,False,1.1588382579939236,0.00914532734037519,0.07626981759747078
1870,-0.14082989521564465,True,False,False,0.9810899315655557,0.018286130947301544,0.0958552817479787
1871,-0.12466752086270495,False,False,False,1.2327312579201326,0.00992391203221129,0.059193438601469216
1872,-0.2374930091410171,True,False,False,0.5628878180105588,0.019087706939142902,0.06257963816381715
1873,-0.49264217428991813,True,False,False,1.7611665892801023,0.013366399233720504,0.12251558809676726
1874,-0.5472537334707552,True,False,False,1.8638460026314514,0.01917614956394279,0.07204851998667103
1875,0.09758468225009649,True,True,False,2.2637335779618315,0.012744584918930173,0.06708169734125143
1876,-0.5460685557738483,True,False,False,2.919550391317498,0.006928234702756095,0.06656183791611005
1877,0.09286074674382094,True,True,False,2.782107872178392,0.011837741319192565,0.08359787058572951
1878,-0.48032116847356854,True,False,False,2.1633518327929804,0.015474917195311674,0.10354899393910953
1879,-0.2451212260543657,True,False,False,2.411454217444991,0.0153150187090368,0.11123779538525219
1880,0.35450607795363853,True,True,False,1.1955243425740563,0.02320369359409187,0.03504001736618208
1881,-0.38294859440969176,True,False,False,2.0415533055176147,0.013812362876218643,0.09245515791063677
1882,-0.3009457459435816,False,False,False,2.7672336427571884,0.019068087520884142,0.05953451553563911
1883,-0.14720814297012655,True,False,False,2.6003904621491873,0.018697489558539497,0.08988674544217658
1884,-0.2085207632460628,True,False,False,2.9005739764341234,0.016718263895863967,0.06530401702730705
1885,0.24734490264875372,False,False,False,0.5360020242391348,0.0166989093870275,0.06005362598447195
1886,0.0017586297809397528,True,True,False,0.8800181566648695,0.011446086428744076,0.09836125396968706
1887,0.20592837020749824,True,True,False,2.7169396371965178,0.02375710461665113,0.10375447427118825
1888,0.1237188784452912,True,True,False,0.6290081909819643,0.01642551566119687,0.06917182622253167
1889,-0.6142754266553818,True,False,False,1.1675889474484908,0.010880065737698771,0.09000635151153914
1890,-0.24645091030841954,True,False,False,0.9631139757744076,0.016701988199121953,0.08794933637969779
1891,0.4242117355959224,True,True,False,2.113757763546832,0.02207539739693466,0.080449437330652
1892,0.24541052712947026,True,True,False,2.5383244611424742,0.016043159509698614,0.02683774014343863
1893,-0.30821183848859784,True,False,False,2.645827926699095,0.013160316927020443,0.0988707955447543
1894,0.19118741178046575,False,False,False,1.1335216915076791,0.013808209902376948,0.0653198282252331
1895,-0.3662880167792232,False,False,False,0.9162777050382443,0.011824221325889056,0.08094085010589211
1896,-0.37520922745995466,True,False,False,0.8878963819313717,0.020576218674867402,0.0891658213231779
1897,-0.2514198200903467,True,False,False,1.9044993839607567,0.018499268250870286,0.07793185414886092
1898,0.5365169296174513,True,True,False,0.7965197031213951,0.027866390787212623,0.06366894434690772
1899,-0.24118791325110336,True,False,False,2.060113604333967,0.020687027183566454,0.05897881272294696
1900,-0.2980883980436304,True,False,False,1.9214662872392136,0.017874969397418696,0.06272170279431194
1901,-0.6537722092993549,True,False,False,2.65422494050359,0.009017235255677393,0.0852521899305291
1902,-0.2734202804796928,False,False,False,1.7343511731577916,0.013777505617111963,0.059120250669546244
1903,-0.3513478803913893,True,False,False,2.488883033499635,0.016962054460203452,0.06674008113263327
1904,-0.452429905156156,True,False,False,2.3765236934265808,0.0220219204984959,0.09788470840537558
1905,-0.13210494310498938,True,False,False,1.5049710934434994,0.016101845132543223,0.0727843958292942
1906,0.21644267750597787,True,True,False,0.6563123841828931,0.01840933791006379,0.07772843400691082
1907,-0.19136595064988182,False,False,False,1.4702086072838063,0.021553610379639158,0.08896569204295346
1908,-0.2262579319810337,True,False,False,2.5084521414358747,0.02691675712834557,0.10558675585681357
1909,-0.28949241129096,True,False,False,1.3639079019885065,0.019755450467315847,0.10072707719366386
1910,-0.1951940141286189,True,False,False,2.5356003556008577,0.02538408925918383,0.07744345328709806
1911,0.24779609781601045,True,True,False,1.2773395668465661,0.016861350731584922,0.035463111911561325
1912,0.18390513133546108,True,True,False,2.5009483371919328,0.0156310683764823,0.0915670917976845
1913,0.23737931374130228,True,True,False,0.5169377522656735,0.022928042981656332,0.07480953318748776
1914,0.013552694825791274,False,False,False,1.1424913063548157,0.016543801109183503,0.08020059988704516
1915,0.4292400779194972,False,False,False,1.7770126145099046,0.022447610101235804,0.05342099585583066
1916,-0.5550974782646118,True,False,False,2.5046121394539123,0.012877163847720488,0.11885926266589077
1917,-0.03548585135899688,False,False,False,0.8462688648565948,0.0199972581951455,0.06769987127121677
1918,0.2104420812870135,True,True,False,1.175706590437399,0.015168696272319345,0.08416707322825684
1919,0.03291687475204613,True,True,False,0.7473913288798004,0.017252519627990567,0.06306018188914592
1920,-0.33095648013585166,True,False,False,1.148968837788989,0.011360905347772841,0.09304322683321317
1921,0.13812762817991467,False,False,False,2.7891283806084934,0.009233910105693166,0.08527278839191495
1922,-0.5346890035400451,True,False,False,2.192857258908127,0.021419907391416675,0.11215061585117839
1923,-0.2798531038848357,True,False,False,1.5943908697348808,0.019148602932880416,0.11873654542581667
1924,-0.25494084974789105,True,False,False,0.5107742369692134,0.02046958779430186,0.09886994038714453
1925,-0.4065870327587606,True,False,False,2.089373774669167,0.013531697575637248,0.06669013797518664
1926,0.08997156336389427,True,True,False,1.217952089507705,0.024639680816108834,0.08956471949613992
1927,-0.47829713339898844,True,False,False,1.2658451767804149,0.019543610638749712,0.10244823446995163
1928,-0.15570569759892464,True,False,False,2.6005715162453247,0.015739918249875914,0.07468025760088473
1929,-0.050244947761429556,True,False,False,1.6012342724570097,0.02333574497283809,0.09972709654655404
1930,-0.26145554490151224,True,False,False,2.0918040994761142,0.0117841238198544,0.09448882772387843
1931,-0.06206940370171733,True,False,False,0.8448299136000879,0.015658630759226595,0.08695439707427792
1932,-0.3844369456368101,True,False,False,2.2638001557709835,0.021131542646787488,0.11304623595164912
1933,0.2257427520617863,False,False,False,1.8157284619845382,0.010006187593282386,0.06912467335018904
1934,0.11586909210514089,False,False,False,1.7181304000055817,0.01805796627751607,0.06524679039391491
1935,-0.08407146718043945,True,False,False,1.6435901761073983,0.020587052791786974,0.074292350011613
1936,-0.3285336890694798,True,False,False,1.5493562357260744,0.012558947358270817,0.07143122163593534
1937,-0.23064281173330262,True,False,False,0.6792165777561541,0.0176176631857133,0.08182553073995558
1938,-0.20057774643583332,True,False,False,1.5549618520131037,0.010182472507079756,0.08923986145998491
1939,-0.35137707258291034,True,False,False,1.3345267992608674,0.011329624652574139,0.0856064726472943
1940,0.04911966382734051,True,True,False,1.267535361248538,0.017676063224845245,0.0712441787319884
1941,0.4059088409229499,True,True,False,1.8259257276089924,0.02316288672665127,0.0733021474120073
1942,-0.22238591926105464,True,False,False,1.2218631016389823,0.015544204205440532,0.058934185372106894
1943,0.15523891900111736,False,False,False,1.7141903296092706,0.01779589919796867,0.0809784977739204
1944,-0.04367787863556695,False,False,False,1.7307410655089799,0.021389721779346327,0.11034143658172275
1945,0.026552338728535754,True,True,False,0.9377983200093913,0.01282859797516604,0.07134692187029477
1946,-0.2866677252354541,True,False,False,0.7501830334333133,0.015323045022478268,0.07394338314993626
1947,-0.09711381754020049,False,False,False,1.0683751940688437,0.017936523227296587,0.09174400450583016
1948,0.14092728714541625,True,True,False,1.4897571037167592,0.012473404697400214,0.09523698390885381
1949,0.09274845996895627,True,True,False,2.944512526838657,0.018079210521455644,0.05766220568351689
1950,-0.05248268536709138,False,False,False,1.6489152266180611,0.01701975085280773,0.06699075393823968
1951,0.17241178735070173,True,True,False,1.3268177501505467,0.016349490666053828,0.07376041266098397
1952,-0.44302390736305625,False,False,False,2.0053269780238496,0.017350389507776173,0.07631343422947165
1953,-0.40368728039255664,True,False,False,2.9383812644730756,0.018884362023892667,0.09784616207847215
1954,-0.002836875045200945,True,False,False,0.7695454033852605,0.012904711255401694,0.061934817163278456
1955,-0.5378141530486201,True,False,False,1.5614924417321812,0.010171091644445332,0.09299932246331219
1956,0.06903312644631471,True,True,False,1.472511526469596,0.020941164538459806,0.049021405649967986
1957,0.312472248620953,True,True,False,1.240398412881608,0.02142430672986063,0.04884605766510035
1958,-0.1792232622209026,False,False,False,1.005379778854951,0.020864888027624883,0.08559030098051898
1959,-0.004310157322413567,True,False,False,2.035976657301526,0.01303943124782813,0.06062551560502602
1960,-0.4343982239487687,True,False,False,1.2139949474099614,0.015865339751610575,0.10469823477172033
1961,0.11882283692086212,True,True,False,1.6600481235769469,0.022014535966798116,0.0728685646670853
1962,0.03149872801332514,True,True,False,1.6487955064339272,0.022102296484077116,0.10512677870134404
1963,-0.14084183410383985,True,False,False,1.6132784973770213,0.0143433617513586,0.06990546607753326
1964,-0.317038573425845,True,False,False,1.862764335462626,0.01684986759251159,0.11466074956858258
1965,-0.00828963372482338,False,False,False,1.784088709008391,0.0077277150460230174,0.03862349111225788
1966,0.41847508275923706,False,False,False,1.7593616274437438,0.014062354303521657,0.07042496896107694
1967,-0.32934380791501194,True,False,False,0.7407832697100318,0.023957122759319018,0.06847466225188947
1968,-0.3640936123939786,True,False,False,2.9526533454005124,0.01993680369626173,0.09385490688098774
1969,0.2693654331647498,False,False,False,2.80115123654056,0.014520652280497153,0.056755259993441054
1970,-0.28057899136640146,True,False,False,0.5914433029515336,0.014707699028210487,0.05924776536688393
1971,0.11544353709643136,False,False,False,1.3812680820165677,0.012994878743284368,0.07784729229405914
1972,-0.23770217055021683,True,False,False,1.0255935483322833,0.017600149599489825,0.060680809819222255
1973,0.029452384616727705,True,True,True,2.7514573957106903,0.023795045500446105,0.04042557065270477
1974,0.10077455301925221,True,True,False,1.4476975185487313,0.019810135638751995,0.06511740677955587
1975,-0.33560206852385843,True,False,False,1.1148841834831837,0.011940041597522669,0.08946018616154255
1976,-0.2242065713867055,True,False,False,0.6382733454301655,0.013234674813970329,0.09371862309859043
1977,-0.04975015562106519,True,False,False,2.982219892871206,0.012937645212769177,0.05047577321596995
1978,0.27670467608452415,True,True,False,1.2955755253406818,0.020630406468753176,0.06738147706907786
1979,-0.12129876262655173,True,False,False,1.2930690146119486,0.013789719042188555,0.08229967170678926
1980,0.055560446774698145,True,True,False,2.3424236927869284,0.015093114889597766,0.07590742453659892
1981,-0.4721835329672276,True,False,False,1.889788119275481,0.011985425636913558,0.07883471072625839
1982,0.2736021021175804,True,True,False,1.7939635432016954,0.012241677939498654,0.05197149813857875
1983,0.05419033064733126,True,True,False,2.528200152125461,0.018420571259963183,0.06972248590226526
1984,0.17678563798113148,True,True,False,0.9147736570829661,0.015025081273449594,0.05147188727035309
1985,-0.10012849368272882,True,False,False,2.329986865349251,0.02372536442137177,0.09012061383052318
1986,0.3257269350419594,False,False,False,1.8686339235285019,0.01965576183940039,0.058837843629671066
1987,0.032250503289637814,True,True,False,1.1043388219536392,0.01930273710773284,0.06994110642335136
1988,-0.42558887386696137,True,False,False,1.659928033105895,0.02003995285796777,0.09403938858316212
1989,-0.4063523291869157,True,False,False,2.875312211413532,0.012183184203746556,0.0948991604607269
1990,0.19498849986645525,True,True,False,0.7870364588335141,0.01600168341141329,0.09758522100059801
1991,0.043757205049123664,False,False,False,1.1842785187764824,0.021971448168592714,0.05086372596391457
1992,0.13256298186892804,True,True,False,1.7376141934344365,0.014910754150736623,0.09508997133861768
1993,0.27596938647700114,False,False,False,2.7561334421809804,0.018799489020669333,0.08327340263054624
1994,-0.46466006985411973,True,False,False,2.6808393580315264,0.01725708553778242,0.07724552272853405
1995,-0.1391422740006166,True,False,False,1.546977272716023,0.01629033017142642,0.09995707115113628
1996,0.11839458417747556,True,True,False,0.5761920820744555,0.01876176880625698,0.10938218397642362
1997,-0.3842605363433389,True,False,False,2.3593192468763236,0.01978217580574743,0.09787668846974013
1998,0.3096728652298751,True,True,False,2.4421910853942657,0.013216698697230744,0.050945257296538746
1999,0.4653249934057856,False,False,False,2.486708363826262,0.020350813666812195,0.04799918944806239
2000,-0.24981991113091895,True,False,False,2.2284298513842606,0.01604917126307998,0.07582148426707458
2001,-0.1518019940677846,True,False,False,0.7655464724472012,0.017061147642960312,0.0757846877513841
2002,-0.2615637703129443,True,False,False,2.6083332916850503,0.016372514634425732,0.10060051249363483
2003,0.22646570876396777,False,False,False,2.4832515529839547,0.0180956954445066,0.052201624523151136
2004,0.37694227825943416,True,True,False,1.982711307785052,0.021571930017216148,0.06512561165134442
2005,0.1488593116903252,True,True,False,2.6231506451391593,0.02196809371143001,0.055004577181298454
2006,0.38364580355419436,True,True,False,2.5609687957520415,0.02143052790423819,0.0485905436668739
2007,-0.11337655235689771,True,False,False,1.7343281908362154,0.008583989005704782,0.06349713560636107
2008,0.3255494141205613,True,True,False,0.6776287930159883,0.019213463631312874,0.055496077127369155
2009,-0.2702141060252144,True,False,False,2.6723367042023907,0.02190946926195929,0.09926239113423865
2010,-0.47740952157101313,True,False,False,2.1688240416979316,0.019490879904882023,0.09855869800788948
2011,-0.5538518642980272,True,False,False,2.4801949710799214,0.012611696741443426,0.08264362363717934
2012,0.42484391053568415,True,True,False,1.496602206529453,0.018660739648292696,0.05793637298031121
2013,-0.3839077908683198,True,False,False,1.3081418945433252,0.014618847789176756,0.08863508688011759
2014,-0.4975502358356005,True,False,False,1.6393944537165024,0.018561684905618894,0.0689093767219817
2015,-0.12824679003592224,True,False,False,1.841695468135529,0.019129940771142728,0.1153630178287868
2016,-0.23223126277986517,True,False,False,1.4284872798989943,0.019032890033116156,0.08542543159283716
2017,0.0004410312038751391,True,True,False,1.765223355752339,0.023845862877417533,0.08433829915654364
2018,-0.26821654121378646,True,False,False,2.489882135525579,0.014707005668715703,0.11004696727014127
2019,-0.24817209487968236,True,False,False,2.112015769620896,0.013088458866266786,0.08530380788412442
2020,-0.13868977898305843,True,False,False,1.8054904061711823,0.01311736954437682,0.07003332557291454
2021,-0.2151380675094717,True,False,False,2.2941683146063303,0.022799125222978524,0.09871722632609352
2022,-0.6109322679142672,True,False,False,2.9884749261291312,0.015762978327954005,0.10905218560203322
2023,0.20977411816693825,True,True,False,1.1857769717743787,0.018512739580658192,0.06954318391575126
2024,-0.13885467188406028,True,False,False,0.7180499273638612,0.01840477909875951,0.09149531439415604
2025,-0.05900940326324774,True,False,False,0.8803457716554046,0.01369563214237185,0.09533664860050717
2026,-0.3580259165182046,False,False,False,1.001709903510833,0.02174637762864132,0.08356793715494118
2027,0.09881756802838841,True,True,False,0.7362282755135758,0.014147687140908785,0.110044530572578
2028,-0.22392554656581426,True,False,False,1.8685133341070728,0.011578914114014913,0.06270599406303352
2029,-0.20423071275230442,True,False,True,1.0212411575015687,0.024693649802010383,0.05640306128537002
2030,-0.16596768057491534,True,False,False,0.5678892252738907,0.02023660953236053,0.10093879334862534
2031,-0.17284304862592006,True,False,False,0.5992638102231719,0.01962493584839099,0.06882828246205791
2032,0.030350597589236524,True,True,False,2.1939427585225086,0.024098888356744796,0.05929706517495878
2033,-0.39053941267347253,True,False,False,1.7854006719131963,0.01185714392714391,0.10881170386392933
2034,-0.46993506868445856,True,False,False,2.649220324164726,0.021372914695407207,0.07579270275670111
2035,0.24888860938687019,True,True,False,1.7031234946398994,0.013159658945812632,0.060436653335205225
2036,-0.01322969754806627,True,False,False,1.6905424614402014,0.01607478140475581,0.10181537547614679
2037,0.17903354108346914,True,True,False,0.6904614230129753,0.010956040857923935,0.05326593249755593
2038,-0.181976009596799,False,False,False,2.2502901630316727,0.021927737407033913,0.07841461392277674
2039,-0.16406352098023605,True,False,False,2.2256652464142204,0.01395193690253272,0.08912581046976854
2040,0.13814294240069094,True,True,False,1.1631428066927494,0.02484899971119449,0.09257863617096211
2041,0.22382978422746322,True,True,False,0.7774518597601361,0.02086950454386617,0.04802842748336825
2042,-0.09691739852769521,True,False,False,2.077576586390203,0.02811014630922798,0.0631697289249937
2043,-0.20272691263906098,True,False,False,0.9711930971655762,0.02200104556603938,0.08508228831949041
2044,-0.46391475033260604,True,False,False,2.0073876685246272,0.01673261992280271,0.09733621026911321
2045,0.30555376182621535,True,True,False,2.9285992216119463,0.024175629930531434,0.05248746570902969
2046,-0.1453670516313222,True,False,False,1.3736554199465463,0.026458640863046824,0.08563597745592844
2047,0.31806974719849374,False,False,False,2.4223115581181864,0.018675186876518285,0.06477662185431565
2048,0.17185584248298527,True,True,False,1.2706986083551102,0.018285930639558363,0.056136276935155785
2049,0.24015560991633242,True,True,False,0.51742184036415,0.020173459680515156,0.08124341356359581
2050,-0.07875778492426662,True,False,False,2.6453860084716188,0.016905790043768715,0.10157733232684171
2051,0.016422823555199254,True,True,False,2.1193584232018083,0.01030729283932209,0.07300459731404602
2052,-0.16698976074491745,True,False,False,1.7202313000299472,0.01864556966140405,0.10227079245671566
2053,-0.25287599862895266,True,False,False,2.8277914532520816,0.016570620281479546,0.09415350630419742
2054,-0.25375895152554695,True,False,False,1.9346477805377769,0.013506935086477961,0.0618299338861088
2055,-0.42769033521412275,True,False,False,2.1696092481151967,0.016808198693368425,0.08367570672276436
2056,0.18199326057293014,True,True,False,1.975622440324428,0.018216701285307352,0.08316493521273947
2057,0.2753160745670275,True,True,False,1.5927999466121294,0.02443254801957728,0.09796277195274766
2058,-0.1376112409005878,True,False,False,2.42014387236907,0.019557255081693484,0.09287414363111766
2059,-0.20276253838602123,True,False,False,2.0928671646158885,0.020328802788392848,0.08956276887332208
2060,-0.10777255131635155,False,False,False,2.789996766852153,0.022751217025538343,0.054610932032436194
2061,0.2048467497762814,True,True,False,2.256002233858397,0.020992338713744414,0.03977139690559374
2062,0.21958987173726635,True,True,False,1.875734091955965,0.013514164008946464,0.05099878958538509
2063,-0.25582134258803696,False,False,False,1.601558748635712,0.021280351256827923,0.06970797023747469
2064,-0.3641622851030266,True,False,False,0.9062573147635327,0.016719370714635782,0.07102000772043061
2065,-0.31675466442785,False,False,False,2.6266132924881247,0.02200685881560605,0.0801938806158929
2066,0.29089704797890553,True,True,False,2.47822268264738,0.022945335646282056,0.09269606238228591
2067,0.06602219596057508,True,True,False,1.0822767049961208,0.022668074119662,0.06931366140658543
2068,0.17135012234323294,True,True,False,1.6833801906056598,0.015950480975225865,0.10290342235900182
2069,-0.0608234599172872,True,False,False,1.2075657272836962,0.017222650501901682,0.07758603748741233
2070,0.024586075658097884,True,True,False,2.8564136113460123,0.016605523969918743,0.053936111768683605
2071,0.3027740360034843,True,True,False,2.7455321675754503,0.011343777468345029,0.06550690912863694
2072,-0.43425904514856606,True,False,False,0.7403846912703972,0.011124246716877223,0.07896918572467662
2073,-0.14940648616730914,True,False,False,2.013107275303163,0.019844968355834394,0.09793459091820496
2074,-0.14131762900176487,False,False,False,2.0059944006874284,0.01887282991522859,0.07257919233368054
2075,-0.3866429664231776,True,False,False,2.5624610269657966,0.009377317200193644,0.07616472485079204
2076,0.3763008187509171,True,True,False,0.7628646344509805,0.01576273875311246,0.06257910114271044
2077,-0.388496573131389,False,False,False,2.146471868582559,0.013619598160586409,0.08080804662346819
2078,0.25399496559273377,False,False,False,1.781333525097811,0.0190787548255017,0.05171281504128149
2079,-0.1821858275262936,True,False,False,1.3017905450009084,0.018037256379790412,0.08439418253363343
2080,0.32545846479680135,False,False,False,1.812685539422579,0.0159312193210398,0.08388910586384604
2081,0.4036041475837636,True,True,False,0.7436333057731308,0.024380252370991725,0.06200599046709012
2082,0.13951515327934733,True,True,False,0.6806702184444595,0.013740504147783097,0.062196233597949485
2083,-0.2859249466660215,True,False,False,1.708397248608144,0.01982368258884327,0.1340659233411606
2084,-0.2507537429494211,True,False,False,1.7684256785686991,0.01706135128731187,0.08291874981537564
2085,0.30440758110791216,True,True,False,2.596799156802993,0.022218432741147754,0.09228158550839284
2086,-0.14942992374359268,True,False,False,1.8724910917244484,0.016543461420830366,0.08687577638026853
2087,0.4496683599869249,True,True,False,2.424718666539402,0.02324625809842475,0.09119186553939643
2088,-0.2511059798387365,True,False,False,1.352074723064,0.0162444803991954,0.06992773066732869
2089,-0.23194592659018526,True,False,False,1.3211526224373458,0.012983910554704175,0.05663084074073379
2090,0.029907878037726973,False,False,False,1.9745850031162846,0.014424856314425168,0.08197694207374423
2091,0.10082287999628066,True,True,False,1.2142745130242134,0.027496009018614334,0.07601599347478719
2092,-0.36339493591470506,True,False,False,2.6190366263533864,0.023115060361494452,0.11410605538102354
2093,0.14740053629862068,True,True,False,2.349136214335775,0.016389227118413417,0.08171526511466766
2094,-0.09521547227245075,True,False,False,1.2330210831919035,0.018770210891030762,0.11513884732920135
2095,-0.00921240077211715,True,False,False,1.9589956145855894,0.012782753458480187,0.08737458063228146
2096,-0.30690491103946194,True,False,False,1.604419130179862,0.0163821080766873,0.0946083927047452
2097,-0.351779669580927,True,False,False,0.7867741599801021,0.010899390405881504,0.08282382230704484
2098,-0.1830381770709064,True,False,False,2.974925728740363,0.019098819980709388,0.08244557634883537
2099,-0.20573036835153602,True,False,False,1.0292212695995733,0.01729719755740902,0.10583599635416432
2100,0.36433057909460925,True,True,False,2.491073654633601,0.018684105561540557,0.07381320251327685
2101,-0.15353651482657885,True,False,False,2.029807258514367,0.01626046119101301,0.08140200891587253
2102,-0.16232769633645075,True,False,False,1.8614866672904666,0.017976064113748833,0.05943840864327503
2103,0.19308249608753006,False,False,False,1.7019716561020812,0.01808518650106213,0.050795865302238716
2104,0.20349092251514483,True,True,False,2.50754233253884,0.02131530590847458,0.049340736485953565
